year,month,day,day_of_year,tmax,tmin,precip,rained
1964,1,1,1,68,49,0.0,0
1964,1,2,2,56,40,0.0,0
1964,1,3,3,58,36,0.0,0
1964,1,4,4,60,38,0.0,0
1964,1,5,5,59,37,0.0,0
1964,1,6,6,55,47,0.0,0
1964,1,7,7,56,43,0.1,1
1964,1,8,8,58,39,0.0,0
1964,1,9,9,55,44,0.0,0
1964,1,10,10,53,38,0.0,0
1964,1,11,11,52,35,0.0,0
1964,1,12,12,54,37,0.0,0
1964,1,13,13,56,38,1.2,1
1964,1,14,14,53,39,0.0,0
1964,1,15,15,55,37,0.0,0
1964,1,16,16,56,44,0.4,1
1964,1,17,17,54,47,7.2,1
1964,1,18,18,52,43,4.1,1
1964,1,19,19,57,45,12.0,1
1964,1,20,20,56,48,38.9,1
1964,1,21,21,52,41,23.8,1
1964,1,22,22,47,38,11.8,1
1964,1,23,23,50,39,0.0,0
1964,1,24,24,55,45,0.1,1
1964,1,25,25,59,44,0.6,1
1964,1,26,26,61,41,0.4,1
1964,1,27,27,61,48,0.0,0
1964,1,28,28,58,41,0.0,0
1964,1,29,29,56,44,0.0,0
1964,1,30,30,59,42,0.0,0
1964,1,31,31,62,39,0.0,0
1964,2,1,32,64,45,0.1,1
1964,2,2,33,60,40,0.0,0
1964,2,3,34,62,37,0.0,0
1964,2,4,35,63,45,0.0,0
1964,2,5,36,62,44,0.0,0
1964,2,6,37,57,32,0.0,0
1964,2,7,38,62,38,0.0,0
1964,2,8,39,65,41,0.0,0
1964,2,9,40,69,41,0.0,0
1964,2,10,41,65,44,0.0,0
1964,2,11,42,58,36,0.0,0
1964,2,12,43,58,37,0.0,0
1964,2,13,44,55,36,0.0,0
1964,2,14,45,56,37,0.0,0
1964,2,15,46,54,41,3.6,1
1964,2,16,47,57,35,0.0,0
1964,2,17,48,61,42,0.0,0
1964,2,18,49,67,38,0.0,0
1964,2,19,50,69,39,0.0,0
1964,2,20,51,67,36,0.0,0
1964,2,21,52,66,43,0.0,0
1964,2,22,53,68,47,0.0,0
1964,2,23,54,67,39,0.0,0
1964,2,24,55,58,44,0.0,0
1964,2,25,56,58,40,0.0,0
1964,2,26,57,62,40,0.0,0
1964,2,27,58,61,46,0.0,0
1964,2,28,59,53,43,1.5,1
1964,2,29,60,57,37,0.0,0
1964,3,1,61,54,44,7.3,1
1964,3,2,62,55,36,0.6,1
1964,3,3,63,61,36,0.0,0
1964,3,4,64,65,45,0.0,0
1964,3,5,65,56,43,0.0,0
1964,3,6,66,52,38,1.6,1
1964,3,7,67,56,38,0.0,0
1964,3,8,68,60,37,0.0,0
1964,3,9,69,53,44,0.6,1
1964,3,10,70,61,43,0.0,0
1964,3,11,71,57,45,1.4,1
1964,3,12,72,54,43,3.8,1
1964,3,13,73,59,44,1.4,1
1964,3,14,74,65,43,0.0,0
1964,3,15,75,68,45,0.0,0
1964,3,16,76,74,41,0.0,0
1964,3,17,77,74,48,0.0,0
1964,3,18,78,71,45,0.0,0
1964,3,19,79,74,43,0.0,0
1964,3,20,80,65,48,0.0,0
1964,3,21,81,53,43,4.3,1
1964,3,22,82,47,40,28.8,1
1964,3,23,83,52,40,9.9,1
1964,3,24,84,53,39,4.2,1
1964,3,25,85,60,42,0.0,0
1964,3,26,86,64,46,0.0,0
1964,3,27,87,69,48,0.0,0
1964,3,28,88,74,50,0.0,0
1964,3,29,89,69,52,0.0,0
1964,3,30,90,66,47,0.0,0
1964,3,31,91,57,46,12.2,1
1964,4,1,92,56,45,2.1,1
1964,4,2,93,58,39,0.0,0
1964,4,3,94,67,38,0.0,0
1964,4,4,95,69,48,0.0,0
1964,4,5,96,55,42,0.0,0
1964,4,6,97,63,43,0.0,0
1964,4,7,98,67,47,0.0,0
1964,4,8,99,69,50,0.0,0
1964,4,9,100,66,49,0.0,0
1964,4,10,101,68,46,0.0,0
1964,4,11,102,65,47,0.0,0
1964,4,12,103,77,46,0.0,0
1964,4,13,104,81,51,0.0,0
1964,4,14,105,88,56,0.0,0
1964,4,15,106,87,57,0.0,0
1964,4,16,107,69,48,0.0,0
1964,4,17,108,57,43,0.0,0
1964,4,18,109,57,43,0.0,0
1964,4,19,110,60,42,0.0,0
1964,4,20,111,64,43,0.0,0
1964,4,21,112,65,43,0.0,0
1964,4,22,113,62,43,0.0,0
1964,4,23,114,57,42,1.7,1
1964,4,24,115,61,45,0.0,0
1964,4,25,116,64,43,0.0,0
1964,4,26,117,65,45,0.0,0
1964,4,27,118,72,49,0.0,0
1964,4,28,119,64,47,0.0,0
1964,4,29,120,61,46,0.0,0
1964,4,30,121,56,43,0.0,0
1964,5,1,122,57,46,1.6,1
1964,5,2,123,59,43,0.2,1
1964,5,3,124,55,45,7.5,1
1964,5,4,125,60,44,2.1,1
1964,5,5,126,54,46,0.0,0
1964,5,6,127,62,43,1.2,1
1964,5,7,128,58,45,0.0,0
1964,5,8,129,69,45,0.0,0
1964,5,9,130,76,52,0.0,0
1964,5,10,131,75,53,0.0,0
1964,5,11,132,83,57,0.0,0
1964,5,12,133,73,52,0.0,0
1964,5,13,134,63,47,0.0,0
1964,5,14,135,68,44,0.0,0
1964,5,15,136,70,47,0.0,0
1964,5,16,137,63,44,1.4,1
1964,5,17,138,71,50,0.0,0
1964,5,18,139,72,48,0.0,0
1964,5,19,140,67,48,0.0,0
1964,5,20,141,68,50,0.0,0
1964,5,21,142,73,47,0.0,0
1964,5,22,143,71,48,0.0,0
1964,5,23,144,63,47,0.9,1
1964,5,24,145,71,47,0.0,0
1964,5,25,146,72,50,0.0,0
1964,5,26,147,64,48,0.8,1
1964,5,27,148,64,50,1.3,1
1964,5,28,149,70,49,0.0,0
1964,5,29,150,72,49,0.0,0
1964,5,30,151,73,50,0.0,0
1964,5,31,152,72,51,0.0,0
1964,6,1,153,72,50,0.0,0
1964,6,2,154,68,54,0.0,0
1964,6,3,155,72,52,0.0,0
1964,6,4,156,76,54,0.0,0
1964,6,5,157,74,58,2.8,1
1964,6,6,158,64,55,0.8,1
1964,6,7,159,67,52,0.1,1
1964,6,8,160,56,49,9.7,1
1964,6,9,161,61,51,2.1,1
1964,6,10,162,66,52,0.0,0
1964,6,11,163,71,50,0.0,0
1964,6,12,164,71,53,0.0,0
1964,6,13,165,79,53,0.0,0
1964,6,14,166,75,56,0.0,0
1964,6,15,167,66,52,0.0,0
1964,6,16,168,68,50,0.0,0
1964,6,17,169,70,50,0.0,0
1964,6,18,170,68,49,0.0,0
1964,6,19,171,75,50,0.0,0
1964,6,20,172,69,50,0.0,0
1964,6,21,173,84,52,0.0,0
1964,6,22,174,92,65,0.0,0
1964,6,23,175,96,73,0.0,0
1964,6,24,176,98,72,0.0,0
1964,6,25,177,91,62,0.0,0
1964,6,26,178,72,55,0.0,0
1964,6,27,179,77,50,0.0,0
1964,6,28,180,73,50,0.0,0
1964,6,29,181,72,51,0.0,0
1964,6,30,182,74,52,0.0,0
1964,7,1,183,71,53,0.0,0
1964,7,2,184,72,51,0.0,0
1964,7,3,185,68,52,0.0,0
1964,7,4,186,68,52,0.0,0
1964,7,5,187,75,53,0.0,0
1964,7,6,188,78,53,0.0,0
1964,7,7,189,76,54,0.0,0
1964,7,8,190,74,55,0.0,0
1964,7,9,191,80,49,0.0,0
1964,7,10,192,95,63,0.0,0
1964,7,11,193,98,73,0.0,0
1964,7,12,194,94,69,0.0,0
1964,7,13,195,86,62,0.0,0
1964,7,14,196,73,57,0.0,0
1964,7,15,197,77,59,0.0,0
1964,7,16,198,82,58,0.0,0
1964,7,17,199,86,60,0.0,0
1964,7,18,200,80,56,0.0,0
1964,7,19,201,78,55,0.0,0
1964,7,20,202,76,55,0.0,0
1964,7,21,203,80,56,0.0,0
1964,7,22,204,79,53,0.0,0
1964,7,23,205,91,59,0.0,0
1964,7,24,206,92,65,0.0,0
1964,7,25,207,86,61,0.0,0
1964,7,26,208,85,59,0.0,0
1964,7,27,209,85,62,0.0,0
1964,7,28,210,95,68,0.0,0
1964,7,29,211,82,62,0.0,0
1964,7,30,212,76,58,0.0,0
1964,7,31,213,75,55,0.0,0
1964,8,1,214,76,57,0.0,0
1964,8,2,215,78,54,0.0,0
1964,8,3,216,81,56,0.0,0
1964,8,4,217,86,57,0.0,0
1964,8,5,218,95,66,0.0,0
1964,8,6,219,92,70,0.0,0
1964,8,7,220,90,63,0.0,0
1964,8,8,221,84,60,0.0,0
1964,8,9,222,88,58,0.0,0
1964,8,10,223,82,58,0.0,0
1964,8,11,224,75,57,0.0,0
1964,8,12,225,81,55,0.0,0
1964,8,13,226,71,55,0.0,0
1964,8,14,227,71,55,0.0,0
1964,8,15,228,73,54,0.0,0
1964,8,16,229,85,55,0.0,0
1964,8,17,230,87,63,0.0,0
1964,8,18,231,84,61,0.0,0
1964,8,19,232,95,58,0.0,0
1964,8,20,233,93,68,0.0,0
1964,8,21,234,83,60,0.0,0
1964,8,22,235,85,58,0.0,0
1964,8,23,236,84,60,0.0,0
1964,8,24,237,86,58,0.0,0
1964,8,25,238,84,60,0.0,0
1964,8,26,239,78,56,0.0,0
1964,8,27,240,74,54,0.0,0
1964,8,28,241,75,55,0.0,0
1964,8,29,242,85,59,0.0,0
1964,8,30,243,73,54,0.0,0
1964,8,31,244,63,53,3.0,1
1964,9,1,245,72,52,0.0,0
1964,9,2,246,82,53,0.0,0
1964,9,3,247,89,61,0.0,0
1964,9,4,248,87,63,0.0,0
1964,9,5,249,71,54,0.0,0
1964,9,6,250,67,54,0.5,1
1964,9,7,251,71,53,0.0,0
1964,9,8,252,69,52,0.0,0
1964,9,9,253,75,52,0.0,0
1964,9,10,254,80,58,0.0,0
1964,9,11,255,81,58,0.0,0
1964,9,12,256,74,56,0.0,0
1964,9,13,257,68,52,0.0,0
1964,9,14,258,77,52,0.0,0
1964,9,15,259,89,58,0.0,0
1964,9,16,260,82,58,0.0,0
1964,9,17,261,69,56,0.0,0
1964,9,18,262,82,56,0.0,0
1964,9,19,263,91,60,0.0,0
1964,9,20,264,87,65,0.0,0
1964,9,21,265,85,58,0.0,0
1964,9,22,266,90,63,0.0,0
1964,9,23,267,94,68,0.0,0
1964,9,24,268,98,70,0.0,0
1964,9,25,269,85,61,0.0,0
1964,9,26,270,69,54,0.0,0
1964,9,27,271,68,52,0.0,0
1964,9,28,272,70,51,0.0,0
1964,9,29,273,70,52,0.0,0
1964,9,30,274,77,52,0.0,0
1964,10,1,275,80,53,0.0,0
1964,10,2,276,91,64,0.0,0
1964,10,3,277,91,68,0.0,0
1964,10,4,278,94,68,0.0,0
1964,10,5,279,86,62,0.0,0
1964,10,6,280,84,60,0.0,0
1964,10,7,281,73,57,0.0,0
1964,10,8,282,76,55,0.0,0
1964,10,9,283,79,56,0.0,0
1964,10,10,284,83,55,0.0,0
1964,10,11,285,86,65,0.0,0
1964,10,12,286,74,56,0.0,0
1964,10,13,287,71,53,0.0,0
1964,10,14,288,80,54,0.0,0
1964,10,15,289,77,57,0.0,0
1964,10,16,290,73,52,0.0,0
1964,10,17,291,78,57,0.0,0
1964,10,18,292,85,56,0.0,0
1964,10,19,293,91,64,0.0,0
1964,10,20,294,93,70,0.0,0
1964,10,21,295,92,71,0.0,0
1964,10,22,296,89,60,0.0,0
1964,10,23,297,67,54,0.0,0
1964,10,24,298,66,52,0.0,0
1964,10,25,299,62,52,0.0,0
1964,10,26,300,65,51,0.0,0
1964,10,27,301,67,50,7.3,1
1964,10,28,302,64,58,23.7,1
1964,10,29,303,64,56,7.8,1
1964,10,30,304,69,53,0.0,0
1964,10,31,305,67,55,0.0,0
1964,11,1,306,61,52,17.7,1
1964,11,2,307,64,51,8.8,1
1964,11,3,308,67,47,0.0,0
1964,11,4,309,68,53,0.0,0
1964,11,5,310,73,50,0.0,0
1964,11,6,311,76,50,0.0,0
1964,11,7,312,68,52,0.0,0
1964,11,8,313,63,52,13.8,1
1964,11,9,314,57,51,24.1,1
1964,11,10,315,56,48,36.1,1
1964,11,11,316,57,46,23.1,1
1964,11,12,317,57,45,7.1,1
1964,11,13,318,52,40,0.6,1
1964,11,14,319,52,37,0.0,0
1964,11,15,320,54,33,0.0,0
1964,11,16,321,53,36,0.0,0
1964,11,17,322,54,41,0.0,0
1964,11,18,323,54,38,0.0,0
1964,11,19,324,57,41,0.0,0
1964,11,20,325,59,38,0.0,0
1964,11,21,326,61,39,0.0,0
1964,11,22,327,59,44,0.6,1
1964,11,23,328,62,40,0.0,0
1964,11,24,329,64,42,0.0,0
1964,11,25,330,60,51,0.9,1
1964,11,26,331,54,45,1.0,1
1964,11,27,332,56,45,0.1,1
1964,11,28,333,59,43,0.0,0
1964,11,29,334,66,42,0.0,0
1964,11,30,335,65,45,0.5,1
1964,12,1,336,61,53,1.6,1
1964,12,2,337,57,47,5.6,1
1964,12,3,338,55,43,0.0,0
1964,12,4,339,58,45,0.0,0
1964,12,5,340,57,40,0.0,0
1964,12,6,341,59,39,0.0,0
1964,12,7,342,61,44,0.0,0
1964,12,8,343,62,48,0.0,0
1964,12,9,344,59,49,0.0,0
1964,12,10,345,59,51,0.9,1
1964,12,11,346,55,46,1.0,1
1964,12,12,347,56,38,0.0,0
1964,12,13,348,57,35,0.0,0
1964,12,14,349,62,39,0.0,0
1964,12,15,350,54,43,0.0,0
1964,12,16,351,52,37,0.0,0
1964,12,17,352,53,36,0.0,0
1964,12,18,353,51,45,4.7,1
1964,12,19,354,57,48,20.4,1
1964,12,20,355,59,51,19.2,1
1964,12,21,356,59,54,22.2,1
1964,12,22,357,58,55,21.2,1
1964,12,23,358,61,57,28.9,1
1964,12,24,359,60,57,13.8,1
1964,12,25,360,58,55,4.0,1
1964,12,26,361,57,52,20.0,1
1964,12,27,362,51,43,19.7,1
1964,12,28,363,48,42,11.6,1
1964,12,29,364,49,40,17.2,1
1964,12,30,365,49,37,12.8,1
1964,12,31,366,47,36,9.9,1
