year,month,day,day_of_year,tmax,tmin,precip,rained
1953,1,1,1,57,46,0.0,0
1953,1,2,2,57,42,0.0,0
1953,1,3,3,60,39,0.0,0
1953,1,4,4,64,39,0.0,0
1953,1,5,5,56,43,0.0,0
1953,1,6,6,53,44,9.8,1
1953,1,7,7,54,46,13.1,1
1953,1,8,8,60,52,6.9,1
1953,1,9,9,63,54,9.7,1
1953,1,10,10,70,46,0.0,0
1953,1,11,11,61,53,0.0,0
1953,1,12,12,59,50,1.0,1
1953,1,13,13,54,47,13.4,1
1953,1,14,14,55,43,9.2,1
1953,1,15,15,57,42,0.0,0
1953,1,16,16,55,43,0.0,0
1953,1,17,17,52,45,6.2,1
1953,1,18,18,57,50,7.8,1
1953,1,19,19,57,51,1.2,1
1953,1,20,20,55,45,6.8,1
1953,1,21,21,57,44,0.0,0
1953,1,22,22,62,37,0.0,0
1953,1,23,23,65,37,0.0,0
1953,1,24,24,65,40,0.0,0
1953,1,25,25,58,44,0.0,0
1953,1,26,26,56,41,0.0,0
1953,1,27,27,59,35,0.0,0
1953,1,28,28,62,37,0.0,0
1953,1,29,29,63,43,0.0,0
1953,1,30,30,65,46,0.0,0
1953,1,31,31,65,49,0.0,0
1953,2,1,32,57,45,0.0,0
1953,2,2,33,61,44,0.0,0
1953,2,3,34,62,47,0.0,0
1953,2,4,35,64,46,0.0,0
1953,2,5,36,58,49,0.2,1
1953,2,6,37,63,51,0.0,0
1953,2,7,38,56,47,0.0,0
1953,2,8,39,58,40,0.0,0
1953,2,9,40,58,36,0.0,0
1953,2,10,41,60,38,0.0,0
1953,2,11,42,61,41,0.0,0
1953,2,12,43,61,42,0.0,0
1953,2,13,44,65,40,0.0,0
1953,2,14,45,60,45,0.0,0
1953,2,15,46,56,35,0.0,0
1953,2,16,47,64,40,0.0,0
1953,2,17,48,61,47,0.1,1
1953,2,18,49,55,37,0.0,0
1953,2,19,50,55,35,0.0,0
1953,2,20,51,58,38,0.0,0
1953,2,21,52,60,37,0.0,0
1953,2,22,53,61,44,0.0,0
1953,2,23,54,55,41,0.0,0
1953,2,24,55,60,40,0.0,0
1953,2,25,56,65,45,0.0,0
1953,2,26,57,68,48,0.0,0
1953,2,27,58,67,48,0.0,0
1953,2,28,59,50,43,0.1,1
1953,3,1,60,50,36,1.1,1
1953,3,2,61,54,33,0.0,0
1953,3,3,62,62,40,0.0,0
1953,3,4,63,68,41,0.0,0
1953,3,5,64,72,46,0.0,0
1953,3,6,65,76,46,0.0,0
1953,3,7,66,80,49,0.0,0
1953,3,8,67,76,53,0.0,0
1953,3,9,68,54,45,0.2,1
1953,3,10,69,56,44,13.0,1
1953,3,11,70,55,42,0.8,1
1953,3,12,71,56,45,13.8,1
1953,3,13,72,58,43,0.0,0
1953,3,14,73,57,43,0.0,0
1953,3,15,74,61,43,0.0,0
1953,3,16,75,56,42,1.2,1
1953,3,17,76,59,39,0.0,0
1953,3,18,77,58,44,0.9,1
1953,3,19,78,54,44,27.4,1
1953,3,20,79,54,43,6.3,1
1953,3,21,80,57,44,0.2,1
1953,3,22,81,67,43,0.0,0
1953,3,23,82,72,45,0.0,0
1953,3,24,83,58,45,0.3,1
1953,3,25,84,64,41,0.0,0
1953,3,26,85,67,49,0.0,0
1953,3,27,86,64,48,0.0,0
1953,3,28,87,57,44,4.4,1
1953,3,29,88,63,40,0.0,0
1953,3,30,89,64,43,0.0,0
1953,3,31,90,65,45,0.0,0
1953,4,1,91,69,47,0.0,0
1953,4,2,92,70,50,0.0,0
1953,4,3,93,70,47,0.0,0
1953,4,4,94,68,50,0.0,0
1953,4,5,95,62,46,0.0,0
1953,4,6,96,60,40,0.0,0
1953,4,7,97,55,42,2.1,1
1953,4,8,98,55,39,2.6,1
1953,4,9,99,56,40,3.1,1
1953,4,10,100,59,44,6.3,1
1953,4,11,101,62,44,0.0,0
1953,4,12,102,62,45,0.1,1
1953,4,13,103,62,42,0.4,1
1953,4,14,104,68,49,0.0,0
1953,4,15,105,70,50,0.0,0
1953,4,16,106,62,50,0.8,1
1953,4,17,107,59,48,0.2,1
1953,4,18,108,72,48,0.0,0
1953,4,19,109,56,49,8.4,1
1953,4,20,110,66,48,0.3,1
1953,4,21,111,73,48,0.0,0
1953,4,22,112,67,48,0.0,0
1953,4,23,113,76,49,0.0,0
1953,4,24,114,78,54,0.0,0
1953,4,25,115,70,51,0.0,0
1953,4,26,116,66,49,0.7,1
1953,4,27,117,60,48,19.0,1
1953,4,28,118,62,44,0.0,0
1953,4,29,119,61,48,8.8,1
1953,4,30,120,60,46,1.0,1
1953,5,1,121,64,43,0.0,0
1953,5,2,122,73,46,0.0,0
1953,5,3,123,82,53,0.0,0
1953,5,4,124,85,63,0.0,0
1953,5,5,125,85,62,0.0,0
1953,5,6,126,68,55,1.7,1
1953,5,7,127,67,50,2.9,1
1953,5,8,128,64,51,0.6,1
1953,5,9,129,69,47,0.0,0
1953,5,10,130,73,50,0.0,0
1953,5,11,131,79,48,0.0,0
1953,5,12,132,77,57,0.0,0
1953,5,13,133,73,51,0.0,0
1953,5,14,134,67,51,0.0,0
1953,5,15,135,66,48,0.0,0
1953,5,16,136,60,48,0.1,1
1953,5,17,137,69,48,0.0,0
1953,5,18,138,68,49,0.2,1
1953,5,19,139,62,50,0.8,1
1953,5,20,140,66,46,0.0,0
1953,5,21,141,66,51,7.8,1
1953,5,22,142,68,49,1.3,1
1953,5,23,143,61,50,6.3,1
1953,5,24,144,61,44,5.2,1
1953,5,25,145,61,45,0.2,1
1953,5,26,146,64,47,0.1,1
1953,5,27,147,69,49,0.0,0
1953,5,28,148,64,49,0.6,1
1953,5,29,149,70,49,0.0,0
1953,5,30,150,74,53,0.0,0
1953,5,31,151,62,49,0.4,1
1953,6,1,152,63,51,0.1,1
1953,6,2,153,72,49,0.0,0
1953,6,3,154,74,53,0.0,0
1953,6,4,155,76,53,0.0,0
1953,6,5,156,73,51,0.0,0
1953,6,6,157,62,53,7.6,1
1953,6,7,158,64,52,0.0,0
1953,6,8,159,66,53,0.0,0
1953,6,9,160,67,50,3.3,1
1953,6,10,161,72,53,0.0,0
1953,6,11,162,69,51,0.0,0
1953,6,12,163,71,50,0.0,0
1953,6,13,164,79,52,0.0,0
1953,6,14,165,82,53,0.0,0
1953,6,15,166,79,56,0.0,0
1953,6,16,167,75,52,0.0,0
1953,6,17,168,76,53,0.0,0
1953,6,18,169,70,54,0.0,0
1953,6,19,170,73,53,0.0,0
1953,6,20,171,81,52,0.2,1
1953,6,21,172,90,59,0.0,0
1953,6,22,173,96,68,0.0,0
1953,6,23,174,96,64,0.0,0
1953,6,24,175,97,62,0.0,0
1953,6,25,176,89,63,0.0,0
1953,6,26,177,87,56,0.0,0
1953,6,27,178,84,58,0.0,0
1953,6,28,179,80,54,0.0,0
1953,6,29,180,80,59,0.0,0
1953,6,30,181,79,52,0.0,0
1953,7,1,182,87,59,0.0,0
1953,7,2,183,90,61,0.0,0
1953,7,3,184,91,61,0.0,0
1953,7,4,185,94,66,0.0,0
1953,7,5,186,96,66,0.0,0
1953,7,6,187,95,63,0.0,0
1953,7,7,188,95,62,0.0,0
1953,7,8,189,100,63,0.0,0
1953,7,9,190,95,68,0.0,0
1953,7,10,191,101,70,0.0,0
1953,7,11,192,98,71,0.0,0
1953,7,12,193,89,66,0.0,0
1953,7,13,194,87,59,0.0,0
1953,7,14,195,89,62,0.0,0
1953,7,15,196,86,61,0.0,0
1953,7,16,197,86,62,0.0,0
1953,7,17,198,82,59,0.0,0
1953,7,18,199,82,59,0.0,0
1953,7,19,200,89,61,0.0,0
1953,7,20,201,93,62,0.0,0
1953,7,21,202,91,62,0.0,0
1953,7,22,203,91,62,0.0,0
1953,7,23,204,92,63,0.0,0
1953,7,24,205,76,57,0.0,0
1953,7,25,206,86,54,0.0,0
1953,7,26,207,94,63,0.0,0
1953,7,27,208,93,67,0.0,0
1953,7,28,209,90,63,0.0,0
1953,7,29,210,81,57,0.0,0
1953,7,30,211,81,56,0.0,0
1953,7,31,212,84,56,0.0,0
1953,8,1,213,75,55,0.0,0
1953,8,2,214,69,53,0.0,0
1953,8,3,215,71,53,0.0,0
1953,8,4,216,81,55,0.0,0
1953,8,5,217,79,58,0.0,0
1953,8,6,218,79,57,0.0,0
1953,8,7,219,84,59,0.0,0
1953,8,8,220,94,60,0.0,0
1953,8,9,221,89,61,0.0,0
1953,8,10,222,83,59,0.0,0
1953,8,11,223,85,58,0.0,0
1953,8,12,224,84,60,0.2,1
1953,8,13,225,84,59,0.0,0
1953,8,14,226,78,59,0.0,0
1953,8,15,227,78,58,0.0,0
1953,8,16,228,85,57,0.0,0
1953,8,17,229,85,61,0.0,0
1953,8,18,230,90,62,0.0,0
1953,8,19,231,86,62,0.0,0
1953,8,20,232,78,57,0.0,0
1953,8,21,233,80,56,0.0,0
1953,8,22,234,92,61,0.0,0
1953,8,23,235,80,58,0.0,0
1953,8,24,236,78,58,0.0,0
1953,8,25,237,77,52,0.0,0
1953,8,26,238,80,55,0.1,1
1953,8,27,239,74,59,0.1,1
1953,8,28,240,71,58,0.6,1
1953,8,29,241,69,57,1.8,1
1953,8,30,242,74,59,0.0,0
1953,8,31,243,78,57,0.0,0
1953,9,1,244,86,59,0.0,0
1953,9,2,245,93,67,0.0,0
1953,9,3,246,87,62,0.0,0
1953,9,4,247,81,60,0.0,0
1953,9,5,248,78,58,0.0,0
1953,9,6,249,80,58,0.0,0
1953,9,7,250,80,56,0.0,0
1953,9,8,251,86,59,0.0,0
1953,9,9,252,96,67,0.0,0
1953,9,10,253,98,70,0.0,0
1953,9,11,254,92,65,0.0,0
1953,9,12,255,99,68,0.0,0
1953,9,13,256,103,74,0.0,0
1953,9,14,257,90,64,0.0,0
1953,9,15,258,73,60,0.0,0
1953,9,16,259,74,58,0.0,0
1953,9,17,260,80,57,0.0,0
1953,9,18,261,83,58,0.0,0
1953,9,19,262,78,58,0.0,0
1953,9,20,263,71,57,0.0,0
1953,9,21,264,67,58,1.7,1
1953,9,22,265,74,58,0.5,1
1953,9,23,266,85,56,0.0,0
1953,9,24,267,84,60,0.0,0
1953,9,25,268,75,55,0.0,0
1953,9,26,269,68,54,0.0,0
1953,9,27,270,68,54,0.1,1
1953,9,28,271,73,57,0.4,1
1953,9,29,272,72,52,0.0,0
1953,9,30,273,74,51,0.0,0
