year,month,day,day_of_year,tmax,tmin,precip,rained
1978,1,1,1,57,44,2.7,1
1978,1,2,2,58,47,10.7,1
1978,1,3,3,57,46,4.2,1
1978,1,4,4,55,46,14.0,1
1978,1,5,5,59,52,46.5,1
1978,1,6,6,61,49,1.7,1
1978,1,7,7,64,47,0.0,0
1978,1,8,8,63,51,8.7,1
1978,1,9,9,58,49,38.1,1
1978,1,10,10,62,49,0.2,1
1978,1,11,11,62,47,0.0,0
1978,1,12,12,56,48,16.2,1
1978,1,13,13,60,48,7.9,1
1978,1,14,14,57,50,42.6,1
1978,1,15,15,56,45,20.5,1
1978,1,16,16,59,52,74.5,1
1978,1,17,17,57,50,6.2,1
1978,1,18,18,60,46,12.9,1
1978,1,19,19,58,50,11.4,1
1978,1,20,20,59,46,0.0,0
1978,1,21,21,59,49,0.0,0
1978,1,22,22,57,45,0.0,0
1978,1,23,23,55,38,0.0,0
1978,1,24,24,55,35,0.0,0
1978,1,25,25,58,42,0.0,0
1978,1,26,26,62,42,0.0,0
1978,1,27,27,62,42,0.0,0
1978,1,28,28,64,45,0.0,0
1978,1,29,29,64,46,0.0,0
1978,1,30,30,61,42,0.0,0
1978,1,31,31,57,45,0.0,0
1978,2,1,32,58,45,0.0,0
1978,2,2,33,62,46,0.0,0
1978,2,3,34,67,44,0.0,0
1978,2,4,35,66,48,0.0,0
1978,2,5,36,60,52,32.5,1
1978,2,6,37,59,48,16.2,1
1978,2,7,38,59,49,21.9,1
1978,2,8,39,59,45,13.6,1
1978,2,9,40,53,46,11.3,1
1978,2,10,41,51,42,0.0,0
1978,2,11,42,53,38,0.0,0
1978,2,12,43,52,42,31.7,1
1978,2,13,44,55,43,8.5,1
1978,2,14,45,57,43,0.0,0
1978,2,15,46,55,43,0.0,0
1978,2,16,47,51,45,0.1,1
1978,2,17,48,59,45,0.0,0
1978,2,18,49,64,46,0.0,0
1978,2,19,50,64,47,0.0,0
1978,2,20,51,65,47,0.0,0
1978,2,21,52,69,46,0.0,0
1978,2,22,53,72,48,0.0,0
1978,2,23,54,70,51,0.0,0
1978,2,24,55,60,47,0.0,0
1978,2,25,56,58,44,0.0,0
1978,2,26,57,58,48,0.2,1
1978,2,27,58,59,43,0.0,0
1978,2,28,59,67,46,0.0,0
1978,3,1,60,66,49,4.2,1
1978,3,2,61,59,50,25.2,1
1978,3,3,62,59,52,18.6,1
1978,3,4,63,59,52,39.6,1
1978,3,5,64,60,52,18.9,1
1978,3,6,65,63,49,0.0,0
1978,3,7,66,63,46,0.0,0
1978,3,8,67,57,49,44.8,1
1978,3,9,68,61,50,5.9,1
1978,3,10,69,60,48,0.0,0
1978,3,11,70,55,46,9.9,1
1978,3,12,71,58,42,0.0,0
1978,3,13,72,60,44,0.3,1
1978,3,14,73,64,43,0.0,0
1978,3,15,74,70,47,0.0,0
1978,3,16,75,77,43,0.0,0
1978,3,17,76,81,54,0.0,0
1978,3,18,77,80,56,0.0,0
1978,3,19,78,71,57,0.0,0
1978,3,20,79,71,52,0.5,1
1978,3,21,80,62,54,6.5,1
1978,3,22,81,66,55,2.4,1
1978,3,23,82,61,53,3.1,1
1978,3,24,83,67,46,0.0,0
1978,3,25,84,72,48,0.0,0
1978,3,26,85,69,51,0.0,0
1978,3,27,86,66,49,0.1,1
1978,3,28,87,65,49,0.0,0
1978,3,29,88,57,49,0.0,0
1978,3,30,89,63,52,6.0,1
1978,3,31,90,59,53,7.7,1
1978,4,1,91,58,50,2.0,1
1978,4,2,92,62,46,0.1,1
1978,4,3,93,60,48,3.1,1
1978,4,4,94,57,46,14.9,1
1978,4,5,95,59,48,3.7,1
1978,4,6,96,54,45,26.9,1
1978,4,7,97,56,43,1.7,1
1978,4,8,98,69,46,0.0,0
1978,4,9,99,76,49,0.0,0
1978,4,10,100,75,57,0.0,0
1978,4,11,101,69,52,0.0,0
1978,4,12,102,68,50,0.0,0
1978,4,13,103,59,47,0.0,0
1978,4,14,104,59,46,0.1,1
1978,4,15,105,54,45,29.0,1
1978,4,16,106,57,42,6.3,1
1978,4,17,107,64,47,0.0,0
1978,4,18,108,65,48,0.0,0
1978,4,19,109,62,51,2.9,1
1978,4,20,110,58,46,8.6,1
1978,4,21,111,62,42,0.0,0
1978,4,22,112,63,45,0.0,0
1978,4,23,113,70,49,0.0,0
1978,4,24,114,58,48,6.8,1
1978,4,25,115,61,52,14.9,1
1978,4,26,116,64,51,2.9,1
1978,4,27,117,66,49,0.0,0
1978,4,28,118,63,48,0.0,0
1978,4,29,119,65,47,0.0,0
1978,4,30,120,58,47,1.0,1
1978,5,1,121,71,43,0.0,0
1978,5,2,122,76,53,0.0,0
1978,5,3,123,73,52,0.0,0
1978,5,4,124,70,47,0.0,0
1978,5,5,125,66,47,0.0,0
1978,5,6,126,74,46,0.0,0
1978,5,7,127,79,58,0.0,0
1978,5,8,128,81,63,0.0,0
1978,5,9,129,74,52,0.0,0
1978,5,10,130,60,47,0.0,0
1978,5,11,131,65,45,0.0,0
1978,5,12,132,79,48,0.0,0
1978,5,13,133,84,58,0.0,0
1978,5,14,134,69,50,0.0,0
1978,5,15,135,65,52,2.1,1
1978,5,16,136,76,45,0.0,0
1978,5,17,137,82,54,0.0,0
1978,5,18,138,88,62,0.0,0
1978,5,19,139,89,69,0.0,0
1978,5,20,140,79,57,0.0,0
1978,5,21,141,68,52,0.0,0
1978,5,22,142,66,48,0.0,0
1978,5,23,143,60,47,0.0,0
1978,5,24,144,64,48,0.0,0
1978,5,25,145,66,45,0.0,0
1978,5,26,146,69,46,0.0,0
1978,5,27,147,80,51,0.0,0
1978,5,28,148,82,56,0.0,0
1978,5,29,149,92,64,0.0,0
1978,5,30,150,93,62,0.0,0
1978,5,31,151,83,60,0.0,0
1978,6,1,152,74,53,0.0,0
