year,month,day,day_of_year,tmax,tmin,precip,rained
1993,1,1,1,53,40,24.3,1
1993,1,2,2,48,36,0.0,0
1993,1,3,3,48,37,0.0,0
1993,1,4,4,48,36,0.0,0
1993,1,5,5,48,37,1.5,1
1993,1,6,6,53,40,17.3,1
1993,1,7,7,53,44,24.4,1
1993,1,8,8,54,43,5.8,1
1993,1,9,9,51,39,5.1,1
1993,1,10,10,48,40,2.4,1
1993,1,11,11,50,38,0.0,0
1993,1,12,12,51,36,22.4,1
1993,1,13,13,57,53,42.1,1
1993,1,14,14,55,45,8.2,1
1993,1,15,15,59,42,16.8,1
1993,1,16,16,58,42,0.0,0
1993,1,17,17,54,44,23.0,1
1993,1,18,18,55,44,2.6,1
1993,1,19,19,54,42,1.2,1
1993,1,20,20,56,48,24.7,1
1993,1,21,21,60,52,13.6,1
1993,1,22,22,56,41,1.3,1
1993,1,23,23,56,37,0.0,0
1993,1,24,24,62,37,0.0,0
1993,1,25,25,65,35,0.0,0
1993,1,26,26,68,38,0.0,0
1993,1,27,27,68,39,0.0,0
1993,1,28,28,63,44,0.0,0
1993,1,29,29,63,43,0.0,0
1993,1,30,30,61,37,0.0,0
1993,1,31,31,62,45,0.0,0
1993,2,1,32,64,42,0.0,0
1993,2,2,33,64,40,0.0,0
1993,2,3,34,61,47,1.0,1
1993,2,4,35,70,48,0.2,1
1993,2,5,36,63,51,7.4,1
1993,2,6,37,68,51,0.0,0
1993,2,7,38,61,50,13.7,1
1993,2,8,39,58,51,37.7,1
1993,2,9,40,57,44,9.1,1
1993,2,10,41,59,41,2.9,1
1993,2,11,42,58,48,10.0,1
1993,2,12,43,58,45,0.0,0
1993,2,13,44,59,42,0.0,0
1993,2,14,45,59,41,0.0,0
1993,2,15,46,55,45,0.0,0
1993,2,16,47,52,42,2.2,1
1993,2,17,48,58,44,22.7,1
1993,2,18,49,61,50,23.7,1
1993,2,19,50,56,46,51.2,1
1993,2,20,51,53,43,6.6,1
1993,2,21,52,55,40,2.3,1
1993,2,22,53,57,43,6.0,1
1993,2,23,54,54,45,26.6,1
1993,2,24,55,52,39,1.0,1
