year,month,day,day_of_year,tmax,tmin,precip,rained
1955,1,1,1,52,43,8.4,1
1955,1,2,2,51,39,0.0,0
1955,1,3,3,52,37,0.0,0
1955,1,4,4,48,41,0.7,1
1955,1,5,5,50,38,1.4,1
1955,1,6,6,51,31,0.0,0
1955,1,7,7,51,32,0.0,0
1955,1,8,8,52,38,0.0,0
1955,1,9,9,49,40,14.1,1
1955,1,10,10,49,38,0.9,1
1955,1,11,11,53,40,0.0,0
1955,1,12,12,53,38,0.0,0
1955,1,13,13,48,40,0.0,0
1955,1,14,14,53,36,0.0,0
1955,1,15,15,48,41,12.0,1
1955,1,16,16,51,38,4.3,1
1955,1,17,17,51,39,8.6,1
1955,1,18,18,45,37,8.6,1
1955,1,19,19,48,36,10.2,1
1955,1,20,20,52,36,0.0,0
1955,1,21,21,54,34,0.0,0
1955,1,22,22,58,35,0.0,0
1955,1,23,23,60,34,0.0,0
1955,1,24,24,58,38,0.0,0
1955,1,25,25,62,38,0.0,0
1955,1,26,26,60,34,0.0,0
1955,1,27,27,63,35,0.0,0
1955,1,28,28,66,36,0.0,0
1955,1,29,29,60,42,0.4,1
1955,1,30,30,54,45,15.2,1
1955,1,31,31,56,45,2.9,1
1955,2,1,32,54,43,0.4,1
1955,2,2,33,53,32,0.1,1
1955,2,3,34,53,32,0.0,0
1955,2,4,35,58,34,0.0,0
1955,2,5,36,56,41,0.0,0
1955,2,6,37,62,39,0.0,0
1955,2,7,38,64,43,0.0,0
1955,2,8,39,67,38,0.0,0
1955,2,9,40,65,44,0.0,0
1955,2,10,41,64,35,0.0,0
1955,2,11,42,67,47,0.0,0
1955,2,12,43,62,45,0.0,0
1955,2,13,44,66,44,0.0,0
1955,2,14,45,68,46,0.8,1
1955,2,15,46,71,48,0.1,1
1955,2,16,47,62,48,4.4,1
1955,2,17,48,62,48,0.9,1
1955,2,18,49,50,38,0.0,0
1955,2,19,50,55,32,0.0,0
1955,2,20,51,56,39,0.0,0
1955,2,21,52,60,41,0.0,0
1955,2,22,53,58,44,0.0,0
1955,2,23,54,61,37,0.0,0
1955,2,24,55,63,41,0.0,0
1955,2,25,56,52,42,1.5,1
1955,2,26,57,50,39,30.1,1
1955,2,27,58,50,42,16.0,1
1955,2,28,59,54,39,0.0,0
1955,3,1,60,56,38,0.0,0
1955,3,2,61,56,40,0.0,0
1955,3,3,62,61,43,0.0,0
1955,3,4,63,62,44,0.0,0
1955,3,5,64,62,37,0.0,0
1955,3,6,65,70,38,0.0,0
1955,3,7,66,74,46,0.0,0
1955,3,8,67,75,54,0.0,0
1955,3,9,68,59,48,1.6,1
1955,3,10,69,65,47,0.2,1
1955,3,11,70,62,44,0.0,0
1955,3,12,71,59,45,0.0,0
1955,3,13,72,55,44,0.0,0
1955,3,14,73,55,38,0.0,0
1955,3,15,74,58,35,0.0,0
1955,3,16,75,63,37,0.0,0
1955,3,17,76,64,44,0.0,0
1955,3,18,77,70,49,0.0,0
1955,3,19,78,67,47,0.0,0
1955,3,20,79,60,41,0.0,0
1955,3,21,80,67,48,0.0,0
1955,3,22,81,64,49,0.0,0
1955,3,23,82,66,47,0.0,0
1955,3,24,83,74,50,0.0,0
1955,3,25,84,75,52,0.0,0
1955,3,26,85,77,49,0.0,0
1955,3,27,86,69,52,1.7,1
1955,3,28,87,65,48,0.0,0
1955,3,29,88,58,47,1.7,1
1955,3,30,89,64,41,0.0,0
1955,3,31,90,71,42,0.0,0
1955,4,1,91,63,49,0.3,1
1955,4,2,92,61,42,0.0,0
1955,4,3,93,63,45,0.0,0
1955,4,4,94,66,42,0.0,0
1955,4,5,95,69,46,0.0,0
1955,4,6,96,72,50,0.0,0
1955,4,7,97,72,50,0.0,0
1955,4,8,98,76,52,0.0,0
1955,4,9,99,77,53,0.0,0
1955,4,10,100,70,51,0.2,1
1955,4,11,101,70,50,0.0,0
1955,4,12,102,73,49,0.0,0
1955,4,13,103,70,46,0.0,0
1955,4,14,104,66,51,1.5,1
1955,4,15,105,68,50,0.0,0
1955,4,16,106,63,46,0.0,0
1955,4,17,107,55,44,5.6,1
1955,4,18,108,55,41,7.0,1
1955,4,19,109,58,43,4.2,1
1955,4,20,110,54,48,9.0,1
1955,4,21,111,58,47,23.7,1
1955,4,22,112,58,43,0.0,0
1955,4,23,113,66,43,0.0,0
1955,4,24,114,61,44,0.0,0
1955,4,25,115,54,44,6.8,1
1955,4,26,116,54,41,4.3,1
1955,4,27,117,62,40,0.0,0
1955,4,28,118,59,43,0.0,0
1955,4,29,119,59,46,7.9,1
1955,4,30,120,58,48,18.9,1
1955,5,1,121,57,46,4.9,1
1955,5,2,122,62,42,0.0,0
1955,5,3,123,63,45,0.0,0
1955,5,4,124,68,48,0.0,0
1955,5,5,125,69,50,0.0,0
1955,5,6,126,59,46,7.4,1
1955,5,7,127,58,50,24.1,1
1955,5,8,128,67,50,6.9,1
1955,5,9,129,75,49,0.0,0
1955,5,10,130,81,58,0.0,0
1955,5,11,131,81,59,0.0,0
1955,5,12,132,74,55,0.0,0
1955,5,13,133,65,49,0.0,0
1955,5,14,134,64,45,0.0,0
1955,5,15,135,64,46,0.0,0
1955,5,16,136,70,50,0.0,0
1955,5,17,137,78,54,0.0,0
1955,5,18,138,87,61,0.0,0
1955,5,19,139,89,65,0.0,0
1955,5,20,140,87,60,0.0,0
1955,5,21,141,71,52,0.0,0
1955,5,22,142,72,51,0.0,0
1955,5,23,143,69,48,0.0,0
1955,5,24,144,65,49,0.0,0
1955,5,25,145,78,51,0.0,0
1955,5,26,146,69,49,0.0,0
1955,5,27,147,82,51,0.0,0
1955,5,28,148,91,63,0.0,0
1955,5,29,149,84,62,0.0,0
1955,5,30,150,63,50,0.0,0
1955,5,31,151,69,47,0.0,0
1955,6,1,152,71,47,0.0,0
1955,6,2,153,82,50,0.0,0
1955,6,3,154,90,63,0.0,0
1955,6,4,155,94,70,0.0,0
1955,6,5,156,93,67,0.0,0
1955,6,6,157,86,62,0.0,0
1955,6,7,158,87,59,0.0,0
1955,6,8,159,86,57,0.0,0
1955,6,9,160,76,57,0.0,0
1955,6,10,161,71,53,0.0,0
1955,6,11,162,75,51,0.0,0
1955,6,12,163,71,54,0.0,0
1955,6,13,164,65,52,0.6,1
1955,6,14,165,70,50,0.0,0
1955,6,15,166,72,50,0.0,0
1955,6,16,167,80,55,0.0,0
1955,6,17,168,84,56,0.0,0
1955,6,18,169,81,57,0.0,0
1955,6,19,170,78,54,0.0,0
1955,6,20,171,81,54,0.0,0
1955,6,21,172,85,57,0.0,0
1955,6,22,173,75,57,0.0,0
1955,6,23,174,77,51,0.0,0
1955,6,24,175,86,56,0.0,0
1955,6,25,176,77,58,0.0,0
1955,6,26,177,70,54,0.0,0
1955,6,27,178,78,53,0.0,0
1955,6,28,179,72,54,0.0,0
1955,6,29,180,81,53,0.0,0
1955,6,30,181,75,50,0.0,0
1955,7,1,182,82,50,0.0,0
1955,7,2,183,86,62,0.0,0
1955,7,3,184,74,56,1.4,1
1955,7,4,185,74,56,0.1,1
1955,7,5,186,77,54,0.0,0
1955,7,6,187,84,53,0.0,0
1955,7,7,188,89,64,0.0,0
1955,7,8,189,79,57,0.0,0
1955,7,9,190,72,54,0.0,0
1955,7,10,191,77,54,0.0,0
1955,7,11,192,87,57,0.0,0
1955,7,12,193,86,61,0.0,0
1955,7,13,194,93,62,0.0,0
1955,7,14,195,91,65,0.0,0
1955,7,15,196,79,56,0.0,0
1955,7,16,197,76,54,0.0,0
1955,7,17,198,81,54,0.0,0
1955,7,18,199,84,54,0.0,0
1955,7,19,200,84,58,0.0,0
1955,7,20,201,82,55,0.0,0
1955,7,21,202,82,58,0.0,0
1955,7,22,203,81,58,0.0,0
1955,7,23,204,84,59,0.0,0
1955,7,24,205,82,59,0.0,0
1955,7,25,206,79,53,0.0,0
1955,7,26,207,78,57,0.0,0
1955,7,27,208,85,59,0.0,0
1955,7,28,209,89,63,0.0,0
1955,7,29,210,91,66,0.0,0
1955,7,30,211,89,61,0.0,0
1955,7,31,212,88,62,0.0,0
1955,8,1,213,96,64,0.0,0
1955,8,2,214,98,71,0.0,0
1955,8,3,215,90,60,0.0,0
1955,8,4,216,80,56,0.0,0
1955,8,5,217,86,58,0.0,0
1955,8,6,218,98,74,0.0,0
1955,8,7,219,96,71,0.0,0
1955,8,8,220,96,69,0.0,0
1955,8,9,221,91,67,0.0,0
1955,8,10,222,93,62,0.0,0
1955,8,11,223,89,64,0.0,0
1955,8,12,224,85,57,0.0,0
1955,8,13,225,78,54,0.0,0
1955,8,14,226,79,53,0.0,0
1955,8,15,227,83,57,0.0,0
1955,8,16,228,79,55,0.0,0
1955,8,17,229,78,55,0.0,0
1955,8,18,230,80,56,0.0,0
1955,8,19,231,90,59,0.0,0
1955,8,20,232,93,64,0.0,0
1955,8,21,233,88,62,0.0,0
1955,8,22,234,89,58,0.0,0
1955,8,23,235,83,59,0.0,0
1955,8,24,236,71,54,0.0,0
1955,8,25,237,72,52,0.0,0
1955,8,26,238,78,53,0.0,0
1955,8,27,239,85,58,0.0,0
1955,8,28,240,86,58,0.0,0
1955,8,29,241,89,59,0.0,0
1955,8,30,242,93,61,0.0,0
1955,8,31,243,103,70,0.0,0
1955,9,1,244,104,78,0.0,0
1955,9,2,245,101,77,0.0,0
1955,9,3,246,98,67,0.0,0
1955,9,4,247,96,64,0.0,0
1955,9,5,248,89,60,0.0,0
1955,9,6,249,83,59,0.0,0
1955,9,7,250,83,56,0.0,0
1955,9,8,251,92,58,0.0,0
1955,9,9,252,94,70,0.0,0
1955,9,10,253,91,62,0.0,0
1955,9,11,254,98,67,0.0,0
1955,9,12,255,92,66,0.0,0
1955,9,13,256,80,60,0.0,0
1955,9,14,257,71,54,0.0,0
1955,9,15,258,71,50,0.0,0
1955,9,16,259,70,56,0.0,0
1955,9,17,260,70,52,0.0,0
1955,9,18,261,77,55,0.0,0
1955,9,19,262,81,56,0.0,0
1955,9,20,263,77,57,0.0,0
1955,9,21,264,80,53,0.0,0
1955,9,22,265,79,58,0.0,0
1955,9,23,266,70,52,0.0,0
1955,9,24,267,78,54,0.0,0
1955,9,25,268,80,53,0.0,0
1955,9,26,269,81,58,0.0,0
1955,9,27,270,78,57,0.0,0
1955,9,28,271,69,53,0.0,0
1955,9,29,272,77,52,0.0,0
1955,9,30,273,82,58,0.0,0
1955,10,1,274,80,61,0.0,0
1955,10,2,275,81,56,0.0,0
1955,10,3,276,70,52,0.0,0
1955,10,4,277,70,47,0.0,0
1955,10,5,278,78,50,0.0,0
1955,10,6,279,86,50,0.0,0
1955,10,7,280,79,55,0.0,0
1955,10,8,281,73,50,0.0,0
1955,10,9,282,76,51,0.0,0
1955,10,10,283,66,51,0.0,0
1955,10,11,284,73,48,0.0,0
1955,10,12,285,84,53,0.0,0
1955,10,13,286,89,62,0.0,0
1955,10,14,287,77,60,0.0,0
1955,10,15,288,78,55,0.0,0
1955,10,16,289,72,55,0.0,0
1955,10,17,290,68,54,0.0,0
1955,10,18,291,64,54,0.3,1
1955,10,19,292,68,51,0.0,0
1955,10,20,293,70,51,0.0,0
1955,10,21,294,67,51,0.0,0
1955,10,22,295,67,50,0.0,0
1955,10,23,296,79,52,0.0,0
1955,10,24,297,87,62,0.0,0
1955,10,25,298,80,60,0.1,1
1955,10,26,299,66,51,1.5,1
1955,10,27,300,73,47,0.0,0
1955,10,28,301,81,51,0.0,0
1955,10,29,302,83,58,0.0,0
1955,10,30,303,70,49,0.0,0
1955,10,31,304,63,42,0.0,0
1955,11,1,305,65,43,0.0,0
1955,11,2,306,71,49,0.0,0
1955,11,3,307,76,52,0.0,0
1955,11,4,308,72,51,0.0,0
1955,11,5,309,73,55,0.0,0
1955,11,6,310,76,53,0.0,0
1955,11,7,311,79,52,0.0,0
1955,11,8,312,82,54,0.0,0
1955,11,9,313,82,55,0.0,0
1955,11,10,314,74,50,0.0,0
1955,11,11,315,60,44,0.0,0
1955,11,12,316,56,40,0.0,0
1955,11,13,317,52,41,24.5,1
1955,11,14,318,52,40,1.4,1
1955,11,15,319,54,43,0.0,0
1955,11,16,320,53,45,10.5,1
1955,11,17,321,56,41,0.3,1
1955,11,18,322,59,45,0.1,1
1955,11,19,323,66,50,0.0,0
1955,11,20,324,60,51,2.1,1
1955,11,21,325,57,44,0.7,1
1955,11,22,326,57,43,0.0,0
1955,11,23,327,53,40,7.1,1
1955,11,24,328,58,38,0.0,0
1955,11,25,329,62,40,0.0,0
1955,11,26,330,66,44,0.0,0
1955,11,27,331,70,45,0.0,0
1955,11,28,332,64,47,0.0,0
1955,11,29,333,60,46,0.0,0
1955,11,30,334,60,47,0.0,0
1955,12,1,335,54,45,10.2,1
1955,12,2,336,53,42,0.3,1
1955,12,3,337,54,45,1.2,1
1955,12,4,338,56,45,0.4,1
1955,12,5,339,59,50,5.4,1
1955,12,6,340,57,46,12.1,1
1955,12,7,341,59,40,0.0,0
1955,12,8,342,57,45,0.0,0
1955,12,9,343,57,46,0.2,1
1955,12,10,344,61,46,0.0,0
1955,12,11,345,67,44,0.3,1
1955,12,12,346,68,46,0.0,0
1955,12,13,347,66,46,0.0,0
1955,12,14,348,59,47,0.0,0
1955,12,15,349,54,41,0.1,1
1955,12,16,350,57,49,1.3,1
1955,12,17,351,54,47,0.3,1
1955,12,18,352,54,44,0.4,1
1955,12,19,353,57,52,22.9,1
1955,12,20,354,59,54,22.7,1
1955,12,21,355,62,56,1.7,1
1955,12,22,356,59,55,28.1,1
1955,12,23,357,59,47,24.0,1
1955,12,24,358,52,44,0.1,1
1955,12,25,359,55,44,4.6,1
1955,12,26,360,55,47,34.6,1
1955,12,27,361,52,45,1.3,1
1955,12,28,362,49,38,0.0,0
1955,12,29,363,47,37,5.5,1
1955,12,30,364,49,37,17.5,1
1955,12,31,365,51,38,6.5,1
