year,month,day,day_of_year,tmax,tmin,precip,rained
1958,1,1,1,60,50,1.2,1
1958,1,2,2,57,45,1.2,1
1958,1,3,3,57,41,0.0,0
1958,1,4,4,59,36,0.0,0
1958,1,5,5,64,36,0.0,0
1958,1,6,6,66,37,0.0,0
1958,1,7,7,67,37,0.0,0
1958,1,8,8,64,48,0.0,0
1958,1,9,9,59,42,14.3,1
1958,1,10,10,59,45,7.8,1
1958,1,11,11,60,46,0.0,0
1958,1,12,12,57,46,1.6,1
1958,1,13,13,55,42,0.0,0
1958,1,14,14,58,38,0.0,0
1958,1,15,15,60,40,0.0,0
1958,1,16,16,62,40,0.0,0
1958,1,17,17,65,44,0.0,0
1958,1,18,18,59,36,0.0,0
1958,1,19,19,57,39,0.0,0
1958,1,20,20,58,46,0.0,0
1958,1,21,21,56,41,0.0,0
1958,1,22,22,57,44,0.0,0
1958,1,23,23,54,42,1.4,1
1958,1,24,24,58,50,15.9,1
1958,1,25,25,59,47,11.5,1
1958,1,26,26,58,49,13.7,1
1958,1,27,27,59,46,0.0,0
1958,1,28,28,62,50,0.0,0
1958,1,29,29,58,47,14.1,1
1958,1,30,30,56,45,1.8,1
1958,1,31,31,61,42,0.0,0
1958,2,1,32,63,44,0.0,0
1958,2,2,33,57,52,19.7,1
1958,2,3,34,56,51,22.8,1
1958,2,4,35,57,51,35.3,1
1958,2,5,36,60,45,5.6,1
1958,2,6,37,61,48,1.9,1
1958,2,7,38,60,51,22.8,1
1958,2,8,39,60,49,7.5,1
1958,2,9,40,57,45,20.2,1
1958,2,10,41,59,52,27.9,1
1958,2,11,42,59,49,2.7,1
1958,2,12,43,58,47,24.1,1
1958,2,13,44,58,45,0.4,1
1958,2,14,45,57,46,0.0,0
1958,2,15,46,64,51,1.1,1
1958,2,16,47,70,49,0.0,0
1958,2,17,48,63,50,0.0,0
1958,2,18,49,56,52,18.0,1
1958,2,19,50,56,51,7.7,1
1958,2,20,51,63,50,0.0,0
1958,2,21,52,68,49,0.0,0
1958,2,22,53,62,50,2.7,1
1958,2,23,54,65,52,1.5,1
1958,2,24,55,59,51,54.1,1
1958,2,25,56,56,47,8.9,1
1958,2,26,57,58,44,0.0,0
1958,2,27,58,57,45,0.0,0
1958,2,28,59,57,44,0.0,0
1958,3,1,60,59,40,0.0,0
1958,3,2,61,62,43,0.0,0
1958,3,3,62,59,43,0.9,1
1958,3,4,63,62,41,0.0,0
1958,3,5,64,61,47,0.1,1
1958,3,6,65,55,41,1.0,1
1958,3,7,66,59,39,0.0,0
1958,3,8,67,55,42,2.6,1
1958,3,9,68,57,42,0.7,1
1958,3,10,69,54,42,3.2,1
1958,3,11,70,58,44,0.0,0
1958,3,12,71,55,44,3.0,1
1958,3,13,72,55,40,13.0,1
1958,3,14,73,54,42,22.4,1
1958,3,15,74,54,46,14.2,1
1958,3,16,75,56,48,2.0,1
1958,3,17,76,61,44,0.0,0
1958,3,18,77,63,47,0.0,0
1958,3,19,78,67,45,0.0,0
1958,3,20,79,57,49,28.3,1
1958,3,21,80,57,46,18.2,1
1958,3,22,81,60,46,4.5,1
1958,3,23,82,60,47,20.2,1
1958,3,24,83,59,46,3.2,1
1958,3,25,84,61,47,4.1,1
1958,3,26,85,62,47,0.0,0
1958,3,27,86,58,48,17.4,1
1958,3,28,87,57,48,1.1,1
1958,3,29,88,57,47,21.1,1
1958,3,30,89,59,48,29.6,1
1958,3,31,90,59,44,6.0,1
1958,4,1,91,54,43,35.9,1
1958,4,2,92,55,46,37.4,1
1958,4,3,93,54,44,24.6,1
1958,4,4,94,56,41,6.7,1
1958,4,5,95,54,44,31.6,1
1958,4,6,96,58,43,3.9,1
1958,4,7,97,63,44,0.6,1
1958,4,8,98,65,50,0.0,0
1958,4,9,99,70,50,0.0,0
1958,4,10,100,74,51,0.0,0
1958,4,11,101,75,49,0.0,0
1958,4,12,102,78,51,0.0,0
1958,4,13,103,72,56,0.0,0
1958,4,14,104,77,52,0.0,0
1958,4,15,105,80,58,0.0,0
1958,4,16,106,75,56,0.0,0
1958,4,17,107,68,51,0.0,0
1958,4,18,108,72,49,0.0,0
1958,4,19,109,79,52,0.0,0
1958,4,20,110,84,59,0.0,0
1958,4,21,111,82,57,0.0,0
1958,4,22,112,69,53,0.0,0
1958,4,23,113,66,46,0.0,0
1958,4,24,114,69,48,0.0,0
1958,4,25,115,71,51,0.0,0
1958,4,26,116,69,51,0.0,0
1958,4,27,117,67,51,0.7,1
1958,4,28,118,66,47,0.0,0
1958,4,29,119,66,49,0.0,0
1958,4,30,120,73,52,0.0,0
1958,5,1,121,77,54,0.0,0
1958,5,2,122,67,49,0.0,0
1958,5,3,123,74,48,0.0,0
1958,5,4,124,80,57,0.0,0
1958,5,5,125,74,53,0.0,0
1958,5,6,126,78,49,0.0,0
1958,5,7,127,78,55,0.0,0
1958,5,8,128,68,50,0.0,0
1958,5,9,129,68,50,0.0,0
1958,5,10,130,64,52,5.7,1
1958,5,11,131,64,53,8.1,1
1958,5,12,132,64,50,0.2,1
1958,5,13,133,74,49,0.0,0
1958,5,14,134,82,58,0.0,0
1958,5,15,135,90,63,0.0,0
1958,5,16,136,84,59,0.0,0
1958,5,17,137,80,57,0.0,0
