year,month,day,day_of_year,tmax,tmin,precip,rained
1991,1,1,1,57,34,0.0,0
1991,1,2,2,60,34,0.0,0
1991,1,3,3,54,41,0.0,0
1991,1,4,4,58,43,0.0,0
1991,1,5,5,57,40,0.0,0
1991,1,6,6,53,39,0.4,1
1991,1,7,7,54,43,4.1,1
1991,1,8,8,56,42,0.0,0
1991,1,9,9,52,44,6.6,1
1991,1,10,10,56,42,0.0,0
1991,1,11,11,60,42,0.0,0
1991,1,12,12,62,46,0.0,0
1991,1,13,13,58,49,0.0,0
1991,1,14,14,62,48,0.0,0
1991,1,15,15,60,46,0.0,0
1991,1,16,16,60,39,0.0,0
1991,1,17,17,65,38,0.0,0
1991,1,18,18,65,46,0.0,0
1991,1,19,19,62,44,0.0,0
1991,1,20,20,59,42,0.0,0
1991,1,21,21,61,38,0.0,0
1991,1,22,22,60,43,0.0,0
1991,1,23,23,62,43,0.0,0
1991,1,24,24,55,41,0.0,0
1991,1,25,25,56,40,0.0,0
1991,1,26,26,56,40,0.0,0
1991,1,27,27,57,40,0.0,0
1991,1,28,28,54,41,0.0,0
1991,1,29,29,58,36,0.0,0
1991,1,30,30,62,40,0.0,0
1991,1,31,31,60,43,0.0,0
1991,2,1,32,63,40,0.0,0
1991,2,2,33,59,49,17.0,1
1991,2,3,34,64,50,0.0,0
1991,2,4,35,64,48,4.4,1
1991,2,5,36,62,48,4.4,1
1991,2,6,37,68,43,0.0,0
1991,2,7,38,73,44,0.0,0
1991,2,8,39,69,46,0.0,0
1991,2,9,40,65,46,0.0,0
1991,2,10,41,66,47,0.0,0
1991,2,11,42,65,45,0.0,0
1991,2,12,43,66,47,0.0,0
1991,2,13,44,73,54,0.0,0
1991,2,14,45,74,48,0.0,0
1991,2,15,46,70,52,0.0,0
1991,2,16,47,59,47,0.0,0
1991,2,17,48,59,45,0.0,0
1991,2,18,49,66,44,0.0,0
1991,2,19,50,73,48,0.0,0
1991,2,20,51,76,53,0.0,0
1991,2,21,52,71,49,0.0,0
1991,2,22,53,60,44,0.0,0
1991,2,23,54,70,47,0.0,0
1991,2,24,55,74,45,0.0,0
1991,2,25,56,78,52,0.0,0
1991,2,26,57,66,47,0.0,0
1991,2,27,58,58,50,16.9,1
1991,2,28,59,59,52,17.7,1
1991,3,1,60,57,50,34.5,1
1991,3,2,61,60,46,10.0,1
1991,3,3,62,58,52,38.3,1
1991,3,4,63,60,51,53.0,1
1991,3,5,64,53,42,1.3,1
1991,3,6,65,56,40,0.0,0
1991,3,7,66,60,43,0.0,0
1991,3,8,67,65,46,0.0,0
1991,3,9,68,60,47,0.0,0
1991,3,10,69,52,43,18.9,1
1991,3,11,70,55,38,0.0,0
1991,3,12,71,56,43,10.8,1
1991,3,13,72,54,42,10.0,1
1991,3,14,73,54,39,1.6,1
1991,3,15,74,54,39,1.3,1
1991,3,16,75,55,43,0.3,1
1991,3,17,76,51,43,37.8,1
1991,3,18,77,55,40,1.2,1
1991,3,19,78,55,42,12.7,1
1991,3,20,79,53,43,19.8,1
1991,3,21,80,56,43,2.2,1
1991,3,22,81,55,43,0.0,0
1991,3,23,82,55,42,17.8,1
1991,3,24,83,56,43,22.6,1
1991,3,25,84,53,43,17.0,1
1991,3,26,85,51,43,26.6,1
1991,3,27,86,59,38,0.0,0
1991,3,28,87,61,44,0.0,0
1991,3,29,88,67,46,0.0,0
1991,3,30,89,69,47,0.0,0
1991,3,31,90,60,48,0.0,0
1991,4,1,91,59,47,1.9,1
1991,4,2,92,62,44,0.0,0
1991,4,3,93,72,50,0.0,0
1991,4,4,94,75,52,0.0,0
1991,4,5,95,68,47,0.0,0
1991,4,6,96,60,46,0.0,0
1991,4,7,97,60,39,0.0,0
1991,4,8,98,69,42,0.0,0
1991,4,9,99,69,48,0.0,0
1991,4,10,100,58,38,0.0,0
1991,4,11,101,64,44,0.0,0
1991,4,12,102,70,48,0.0,0
1991,4,13,103,68,48,0.0,0
1991,4,14,104,59,45,0.0,0
1991,4,15,105,54,44,0.0,0
1991,4,16,106,60,44,0.0,0
1991,4,17,107,63,46,0.0,0
1991,4,18,108,62,44,0.0,0
1991,4,19,109,63,47,2.4,1
1991,4,20,110,62,49,6.9,1
1991,4,21,111,65,52,13.9,1
1991,4,22,112,62,47,0.0,0
1991,4,23,113,58,46,0.0,0
1991,4,24,114,57,46,1.7,1
1991,4,25,115,58,45,1.2,1
1991,4,26,116,66,47,0.0,0
1991,4,27,117,71,47,0.0,0
1991,4,28,118,76,52,0.0,0
1991,4,29,119,80,53,0.0,0
1991,4,30,120,70,48,0.0,0
1991,5,1,121,56,45,3.2,1
1991,5,2,122,58,45,0.4,1
1991,5,3,123,66,47,0.0,0
1991,5,4,124,73,47,0.0,0
1991,5,5,125,78,54,0.0,0
1991,5,6,126,76,50,0.0,0
1991,5,7,127,77,50,0.0,0
1991,5,8,128,61,48,0.0,0
1991,5,9,129,64,45,0.0,0
1991,5,10,130,71,46,0.0,0
1991,5,11,131,64,47,0.0,0
1991,5,12,132,64,47,0.0,0
1991,5,13,133,59,47,3.5,1
1991,5,14,134,70,49,0.0,0
1991,5,15,135,75,52,0.0,0
1991,5,16,136,63,47,0.5,1
1991,5,17,137,59,48,0.7,1
1991,5,18,138,59,44,0.0,0
1991,5,19,139,68,47,0.0,0
1991,5,20,140,68,50,0.0,0
1991,5,21,141,72,51,0.0,0
1991,5,22,142,72,50,0.0,0
1991,5,23,143,79,53,0.0,0
1991,5,24,144,83,60,0.0,0
1991,5,25,145,75,51,0.0,0
1991,5,26,146,70,47,0.0,0
1991,5,27,147,75,50,0.0,0
1991,5,28,148,66,47,0.0,0
1991,5,29,149,63,47,0.0,0
1991,5,30,150,65,51,0.3,1
1991,5,31,151,80,50,0.0,0
1991,6,1,152,87,58,0.0,0
1991,6,2,153,74,53,0.0,0
1991,6,3,154,72,51,0.0,0
1991,6,4,155,77,49,0.0,0
1991,6,5,156,79,55,0.0,0
1991,6,6,157,70,49,0.0,0
1991,6,7,158,81,52,0.0,0
1991,6,8,159,84,56,0.0,0
1991,6,9,160,84,55,0.0,0
1991,6,10,161,86,60,0.0,0
1991,6,11,162,79,56,0.0,0
1991,6,12,163,72,51,0.0,0
1991,6,13,164,72,48,0.0,0
1991,6,14,165,79,50,0.0,0
1991,6,15,166,75,50,0.0,0
1991,6,16,167,74,49,0.0,0
1991,6,17,168,78,52,0.0,0
1991,6,18,169,69,52,0.0,0
1991,6,19,170,65,50,0.0,0
1991,6,20,171,71,48,0.0,0
1991,6,21,172,66,46,0.0,0
1991,6,22,173,67,49,0.0,0
1991,6,23,174,65,49,0.0,0
1991,6,24,175,63,50,0.3,1
1991,6,25,176,66,51,0.0,0
1991,6,26,177,67,51,0.0,0
1991,6,27,178,70,56,0.9,1
1991,6,28,179,64,58,1.8,1
