year,month,day,day_of_year,tmax,tmin,precip,rained
1985,1,1,1,57,33,0.0,0
1985,1,2,2,58,35,0.0,0
1985,1,3,3,62,35,0.0,0
1985,1,4,4,64,39,0.0,0
1985,1,5,5,57,43,0.0,0
1985,1,6,6,57,48,0.0,0
1985,1,7,7,56,46,13.6,1
1985,1,8,8,54,42,0.0,0
1985,1,9,9,51,44,1.7,1
1985,1,10,10,55,36,0.0,0
1985,1,11,11,58,42,0.0,0
1985,1,12,12,54,34,0.0,0
1985,1,13,13,57,35,0.0,0
1985,1,14,14,57,34,0.0,0
1985,1,15,15,60,41,0.0,0
1985,1,16,16,62,37,0.0,0
1985,1,17,17,66,43,0.0,0
1985,1,18,18,60,44,0.0,0
1985,1,19,19,58,43,0.0,0
1985,1,20,20,58,45,0.0,0
1985,1,21,21,54,41,0.0,0
1985,1,22,22,58,36,0.0,0
1985,1,23,23,58,42,0.4,1
1985,1,24,24,59,44,0.0,0
1985,1,25,25,57,44,0.0,0
1985,1,26,26,54,43,0.9,1
1985,1,27,27,55,44,0.0,0
1985,1,28,28,49,42,6.5,1
1985,1,29,29,52,43,0.0,0
1985,1,30,30,53,38,0.0,0
1985,1,31,31,53,38,0.0,0
1985,2,1,32,52,40,1.0,1
1985,2,2,33,50,36,0.0,0
1985,2,3,34,52,39,0.8,1
1985,2,4,35,50,35,0.0,0
1985,2,5,36,50,39,0.0,0
1985,2,6,37,50,41,0.0,0
1985,2,7,38,52,44,10.2,1
1985,2,8,39,53,45,35.2,1
1985,2,9,40,53,41,0.7,1
1985,2,10,41,56,38,0.0,0
1985,2,11,42,61,38,0.0,0
1985,2,12,43,65,43,0.0,0
1985,2,13,44,69,45,0.0,0
1985,2,14,45,74,43,0.0,0
1985,2,15,46,72,50,0.0,0
1985,2,16,47,68,49,0.0,0
1985,2,17,48,65,51,0.0,0
1985,2,18,49,69,43,0.0,0
1985,2,19,50,62,47,0.0,0
1985,2,20,51,56,41,0.0,0
1985,2,21,52,65,38,0.0,0
1985,2,22,53,69,44,0.0,0
1985,2,23,54,68,44,0.0,0
1985,2,24,55,68,52,0.0,0
1985,2,25,56,68,50,0.0,0
1985,2,26,57,69,44,0.0,0
1985,2,27,58,70,46,0.0,0
1985,2,28,59,69,49,0.0,0
1985,3,1,60,57,44,0.0,0
1985,3,2,61,54,40,0.1,1
1985,3,3,62,59,36,0.0,0
1985,3,4,63,52,42,1.4,1
1985,3,5,64,52,40,12.3,1
1985,3,6,65,51,38,21.5,1
