year,month,day,day_of_year,tmax,tmin,precip,rained
1982,1,1,1,50,38,6.5,1
1982,1,2,2,48,39,2.6,1
1982,1,3,3,48,39,0.0,0
1982,1,4,4,52,43,83.8,1
1982,1,5,5,52,42,20.3,1
1982,1,6,6,46,32,0.0,0
1982,1,7,7,47,29,0.0,0
1982,1,8,8,54,33,0.0,0
1982,1,9,9,60,33,0.0,0
1982,1,10,10,62,36,0.0,0
1982,1,11,11,58,41,0.0,0
1982,1,12,12,53,38,0.0,0
1982,1,13,13,56,34,0.0,0
1982,1,14,14,58,39,0.0,0
1982,1,15,15,58,38,0.0,0
1982,1,16,16,62,38,0.0,0
1982,1,17,17,54,40,0.0,0
1982,1,18,18,49,41,4.4,1
1982,1,19,19,47,37,16.4,1
1982,1,20,20,46,40,20.4,1
1982,1,21,21,48,35,1.3,1
1982,1,22,22,49,35,0.0,0
1982,1,23,23,54,41,0.5,1
1982,1,24,24,62,37,0.0,0
1982,1,25,25,61,38,0.0,0
1982,1,26,26,52,44,4.7,1
1982,1,27,27,52,40,0.0,0
1982,1,28,28,50,40,11.9,1
1982,1,29,29,57,34,0.0,0
1982,1,30,30,56,38,0.0,0
1982,1,31,31,62,41,0.0,0
1982,2,1,32,62,39,0.0,0
1982,2,2,33,60,40,0.0,0
1982,2,3,34,61,40,0.0,0
1982,2,4,35,52,37,0.0,0
1982,2,5,36,54,32,0.0,0
1982,2,6,37,60,37,0.0,0
1982,2,7,38,59,42,0.0,0
1982,2,8,39,54,44,0.0,0
1982,2,9,40,51,41,0.0,0
1982,2,10,41,56,41,0.0,0
1982,2,11,42,56,40,0.0,0
1982,2,12,43,60,40,0.2,1
1982,2,13,44,56,48,21.1,1
1982,2,14,45,62,53,13.3,1
1982,2,15,46,59,55,42.5,1
1982,2,16,47,65,54,4.1,1
1982,2,17,48,60,46,0.2,1
1982,2,18,49,65,45,0.0,0
1982,2,19,50,67,49,0.0,0
1982,2,20,51,72,50,0.0,0
1982,2,21,52,68,50,0.0,0
1982,2,22,53,58,43,0.0,0
1982,2,23,54,56,34,0.0,0
1982,2,24,55,60,42,0.0,0
1982,2,25,56,60,47,0.0,0
1982,2,26,57,54,42,0.0,0
1982,2,27,58,62,47,0.1,1
1982,2,28,59,62,48,0.0,0
1982,3,1,60,56,47,21.8,1
1982,3,2,61,55,46,24.9,1
1982,3,3,62,56,44,0.2,1
1982,3,4,63,59,42,0.0,0
1982,3,5,64,62,41,0.0,0
1982,3,6,65,65,39,0.0,0
1982,3,7,66,60,49,6.6,1
1982,3,8,67,64,47,0.5,1
1982,3,9,68,66,50,0.4,1
