year,month,day,day_of_year,tmax,tmin,precip,rained
1981,1,1,1,70,44,0.0,0
1981,1,2,2,60,49,0.0,0
1981,1,3,3,58,49,2.0,1
1981,1,4,4,60,46,0.0,0
1981,1,5,5,62,41,0.0,0
1981,1,6,6,63,39,0.0,0
1981,1,7,7,61,46,0.0,0
1981,1,8,8,56,45,0.0,0
1981,1,9,9,59,38,0.0,0
1981,1,10,10,66,39,0.0,0
1981,1,11,11,69,42,0.0,0
1981,1,12,12,66,50,0.0,0
1981,1,13,13,68,49,0.0,0
1981,1,14,14,68,45,0.0,0
1981,1,15,15,66,50,2.1,1
1981,1,16,16,60,47,0.5,1
1981,1,17,17,57,47,2.8,1
1981,1,18,18,63,47,0.0,0
1981,1,19,19,63,48,2.5,1
1981,1,20,20,66,51,0.5,1
1981,1,21,21,65,51,0.0,0
1981,1,22,22,57,51,31.5,1
1981,1,23,23,55,45,12.1,1
1981,1,24,24,54,45,0.0,0
1981,1,25,25,57,43,0.0,0
1981,1,26,26,50,45,7.7,1
1981,1,27,27,56,49,48.0,1
1981,1,28,28,54,48,37.8,1
1981,1,29,29,50,42,15.4,1
1981,1,30,30,52,41,1.2,1
1981,1,31,31,55,41,0.0,0
1981,2,1,32,56,41,0.0,0
1981,2,2,33,59,41,0.0,0
1981,2,3,34,60,43,0.0,0
1981,2,4,35,55,44,0.0,0
1981,2,5,36,54,40,0.0,0
1981,2,6,37,55,39,0.0,0
1981,2,7,38,59,46,0.0,0
1981,2,8,39,56,44,7.4,1
1981,2,9,40,60,48,2.3,1
1981,2,10,41,59,45,0.0,0
1981,2,11,42,59,49,1.6,1
1981,2,12,43,65,45,0.2,1
1981,2,13,44,59,52,10.7,1
1981,2,14,45,66,50,6.3,1
1981,2,15,46,64,48,0.0,0
1981,2,16,47,67,49,0.0,0
1981,2,17,48,64,46,0.0,0
1981,2,18,49,73,50,0.0,0
1981,2,19,50,64,47,0.0,0
1981,2,20,51,59,38,0.0,0
1981,2,21,52,67,37,0.0,0
1981,2,22,53,74,47,0.0,0
1981,2,23,54,63,48,0.8,1
1981,2,24,55,53,43,10.6,1
1981,2,25,56,53,40,3.7,1
1981,2,26,57,55,40,2.3,1
1981,2,27,58,61,45,0.0,0
1981,2,28,59,55,44,12.7,1
1981,3,1,60,56,45,10.1,1
1981,3,2,61,59,47,6.8,1
1981,3,3,62,57,47,0.0,0
1981,3,4,63,51,43,17.5,1
1981,3,5,64,59,42,0.0,0
1981,3,6,65,59,44,0.0,0
1981,3,7,66,61,45,0.1,1
1981,3,8,67,66,48,0.0,0
1981,3,9,68,70,50,0.0,0
1981,3,10,69,65,48,0.0,0
1981,3,11,70,67,49,0.0,0
1981,3,12,71,59,48,1.8,1
1981,3,13,72,54,44,7.1,1
1981,3,14,73,56,43,0.2,1
1981,3,15,74,55,44,11.7,1
1981,3,16,75,60,41,0.0,0
1981,3,17,76,66,40,0.0,0
1981,3,18,77,56,45,11.4,1
1981,3,19,78,55,45,19.9,1
1981,3,20,79,56,44,10.1,1
1981,3,21,80,61,50,21.5,1
1981,3,22,81,64,46,0.0,0
1981,3,23,82,63,49,0.0,0
1981,3,24,83,67,49,0.0,0
1981,3,25,84,60,50,8.6,1
1981,3,26,85,56,43,0.6,1
1981,3,27,86,63,42,0.0,0
1981,3,28,87,69,49,0.0,0
1981,3,29,88,54,46,1.6,1
1981,3,30,89,60,41,0.0,0
1981,3,31,90,59,45,0.0,0
1981,4,1,91,56,44,1.9,1
1981,4,2,92,61,43,0.0,0
1981,4,3,93,62,41,0.0,0
