year,month,day,day_of_year,tmax,tmin,precip,rained
2004,1,1,1,53,48,34.1,1
2004,1,2,2,52,41,5.0,1
2004,1,3,3,50,37,0.0,0
2004,1,4,4,51,35,0.0,0
2004,1,5,5,53,33,0.0,0
2004,1,6,6,53,38,0.9,1
2004,1,7,7,58,46,4.2,1
2004,1,8,8,65,47,3.4,1
2004,1,9,9,58,45,3.8,1
2004,1,10,10,64,48,0.0,0
2004,1,11,11,62,45,0.0,0
2004,1,12,12,62,50,0.0,0
2004,1,13,13,67,44,0.0,0
2004,1,14,14,58,47,2.6,1
2004,1,15,15,58,45,0.0,0
2004,1,16,16,55,43,0.0,0
2004,1,17,17,56,40,0.0,0
2004,1,18,18,57,44,1.3,1
2004,1,19,19,55,45,0.0,0
2004,1,20,20,53,47,0.0,0
2004,1,21,21,58,37,0.0,0
2004,1,22,22,59,42,0.0,0
2004,1,23,23,54,42,0.0,0
2004,1,24,24,56,45,4.0,1
2004,1,25,25,54,40,0.0,0
2004,1,26,26,51,42,1.5,1
2004,1,27,27,55,46,2.5,1
2004,1,28,28,56,42,0.0,0
2004,1,29,29,57,43,0.0,0
2004,1,30,30,54,44,0.5,1
2004,1,31,31,54,38,0.0,0
2004,2,1,32,48,42,1.7,1
2004,2,2,33,51,45,25.3,1
2004,2,3,34,53,42,5.3,1
2004,2,4,35,57,45,0.0,0
2004,2,5,36,60,45,0.0,0
2004,2,6,37,61,43,0.4,1
2004,2,7,38,57,39,0.0,0
2004,2,8,39,56,39,0.0,0
2004,2,9,40,58,37,0.0,0
2004,2,10,41,61,35,0.0,0
2004,2,11,42,61,43,0.0,0
2004,2,12,43,62,41,0.0,0
2004,2,13,44,60,45,2.4,1
2004,2,14,45,62,49,0.0,0
2004,2,15,46,64,47,0.4,1
2004,2,16,47,59,51,12.7,1
2004,2,17,48,61,54,13.9,1
2004,2,18,49,59,45,12.9,1
2004,2,19,50,54,44,0.4,1
2004,2,20,51,55,45,4.2,1
2004,2,21,52,55,44,0.5,1
2004,2,22,53,57,48,6.1,1
2004,2,23,54,59,45,0.1,1
2004,2,24,55,59,45,0.8,1
2004,2,25,56,55,46,39.9,1
2004,2,26,57,55,46,29.4,1
2004,2,27,58,56,43,1.4,1
2004,2,28,59,59,42,0.0,0
2004,2,29,60,55,46,1.2,1
2004,3,1,61,54,44,6.8,1
2004,3,2,62,63,44,0.0,0
2004,3,3,63,61,43,0.0,0
2004,3,4,64,62,41,0.0,0
2004,3,5,65,62,45,0.0,0
2004,3,6,66,66,47,0.0,0
2004,3,7,67,73,47,0.0,0
2004,3,8,68,79,48,0.0,0
2004,3,9,69,80,58,0.0,0
2004,3,10,70,78,52,0.0,0
2004,3,11,71,78,50,0.0,0
2004,3,12,72,77,58,0.0,0
2004,3,13,73,76,52,0.0,0
2004,3,14,74,80,58,0.0,0
2004,3,15,75,80,56,0.0,0
2004,3,16,76,81,55,0.0,0
2004,3,17,77,83,54,0.0,0
2004,3,18,78,82,60,0.0,0
2004,3,19,79,77,57,0.0,0
2004,3,20,80,81,56,0.0,0
2004,3,21,81,73,53,0.0,0
2004,3,22,82,65,48,0.0,0
2004,3,23,83,62,48,0.0,0
2004,3,24,84,65,46,0.0,0
2004,3,25,85,60,48,10.0,1
2004,3,26,86,60,45,0.0,0
2004,3,27,87,64,48,0.0,0
2004,3,28,88,76,46,0.0,0
2004,3,29,89,77,51,0.0,0
2004,3,30,90,58,47,0.9,1
2004,3,31,91,63,45,0.0,0
2004,4,1,92,67,45,0.0,0
2004,4,2,93,72,45,0.0,0
2004,4,3,94,74,53,0.0,0
2004,4,4,95,62,48,0.0,0
2004,4,5,96,58,44,0.0,0
2004,4,6,97,59,43,0.0,0
2004,4,7,98,70,45,0.0,0
2004,4,8,99,72,49,0.0,0
2004,4,9,100,79,51,0.0,0
2004,4,10,101,81,58,0.0,0
2004,4,11,102,74,53,0.0,0
2004,4,12,103,68,48,0.0,0
2004,4,13,104,61,43,0.0,0
2004,4,14,105,65,49,0.0,0
2004,4,15,106,60,50,0.0,0
2004,4,16,107,60,48,0.4,1
2004,4,17,108,61,48,0.8,1
2004,4,18,109,58,48,0.3,1
2004,4,19,110,62,45,0.0,0
2004,4,20,111,64,51,0.2,1
2004,4,21,112,61,47,0.0,0
2004,4,22,113,73,43,0.0,0
2004,4,23,114,80,56,0.0,0
2004,4,24,115,84,59,0.0,0
2004,4,25,116,90,65,0.0,0
2004,4,26,117,95,68,0.0,0
2004,4,27,118,93,62,0.0,0
2004,4,28,119,77,53,0.0,0
2004,4,29,120,80,53,0.0,0
2004,4,30,121,79,57,0.0,0
2004,5,1,122,83,58,0.0,0
2004,5,2,123,89,63,0.0,0
2004,5,3,124,87,61,0.0,0
2004,5,4,125,75,53,0.0,0
2004,5,5,126,70,48,0.0,0
2004,5,6,127,71,51,0.0,0
2004,5,7,128,72,52,0.0,0
2004,5,8,129,71,52,0.0,0
2004,5,9,130,72,49,0.0,0
2004,5,10,131,67,48,0.0,0
2004,5,11,132,64,46,0.0,0
2004,5,12,133,74,52,0.0,0
2004,5,13,134,76,51,0.0,0
2004,5,14,135,76,54,0.0,0
2004,5,15,136,69,49,0.0,0
2004,5,16,137,69,48,0.0,0
2004,5,17,138,64,50,0.0,0
2004,5,18,139,69,49,0.0,0
2004,5,19,140,72,50,0.0,0
2004,5,20,141,65,50,0.1,1
2004,5,21,142,64,50,0.0,0
2004,5,22,143,64,50,0.0,0
2004,5,23,144,66,50,0.0,0
2004,5,24,145,66,48,0.0,0
2004,5,25,146,71,50,0.0,0
2004,5,26,147,74,52,0.0,0
2004,5,27,148,73,55,0.4,1
2004,5,28,149,66,52,6.8,1
2004,5,29,150,72,49,0.0,0
2004,5,30,151,81,54,0.0,0
2004,5,31,152,81,58,0.0,0
2004,6,1,153,83,55,0.0,0
2004,6,2,154,79,56,0.0,0
2004,6,3,155,74,53,0.0,0
2004,6,4,156,76,52,0.0,0
2004,6,5,157,75,51,0.0,0
2004,6,6,158,76,51,0.0,0
2004,6,7,159,68,49,0.0,0
2004,6,8,160,66,47,0.0,0
2004,6,9,161,71,53,0.0,0
2004,6,10,162,69,52,0.0,0
2004,6,11,163,74,51,0.0,0
2004,6,12,164,76,50,0.0,0
2004,6,13,165,78,51,0.0,0
2004,6,14,166,83,54,0.0,0
2004,6,15,167,92,62,0.0,0
2004,6,16,168,79,56,0.0,0
2004,6,17,169,73,53,0.0,0
2004,6,18,170,73,54,0.0,0
2004,6,19,171,75,52,0.0,0
2004,6,20,172,73,53,0.0,0
2004,6,21,173,74,52,0.0,0
2004,6,22,174,72,52,0.0,0
2004,6,23,175,73,52,0.0,0
2004,6,24,176,76,53,0.0,0
2004,6,25,177,78,52,0.0,0
2004,6,26,178,77,53,0.0,0
2004,6,27,179,81,53,0.0,0
2004,6,28,180,76,57,0.0,0
2004,6,29,181,74,55,0.0,0
2004,6,30,182,72,54,0.0,0
2004,7,1,183,73,55,0.0,0
2004,7,2,184,78,55,0.0,0
2004,7,3,185,78,57,0.0,0
2004,7,4,186,80,56,0.0,0
2004,7,5,187,85,60,0.0,0
2004,7,6,188,85,60,0.0,0
2004,7,7,189,73,56,0.0,0
2004,7,8,190,72,53,0.0,0
2004,7,9,191,73,54,0.0,0
2004,7,10,192,78,54,0.0,0
2004,7,11,193,87,58,0.0,0
2004,7,12,194,82,60,0.0,0
2004,7,13,195,79,56,0.0,0
2004,7,14,196,81,56,0.0,0
2004,7,15,197,86,56,0.0,0
2004,7,16,198,85,61,0.0,0
2004,7,17,199,85,60,0.0,0
2004,7,18,200,86,61,0.0,0
2004,7,19,201,82,63,0.0,0
2004,7,20,202,82,60,0.0,0
2004,7,21,203,90,61,0.0,0
2004,7,22,204,85,62,0.0,0
2004,7,23,205,82,60,0.0,0
2004,7,24,206,82,60,0.0,0
2004,7,25,207,90,61,0.0,0
2004,7,26,208,90,67,0.0,0
2004,7,27,209,83,62,0.0,0
2004,7,28,210,79,58,0.0,0
2004,7,29,211,79,57,0.0,0
2004,7,30,212,78,58,0.0,0
2004,7,31,213,72,57,0.0,0
2004,8,1,214,74,56,0.0,0
2004,8,2,215,73,55,0.0,0
2004,8,3,216,81,55,0.0,0
2004,8,4,217,80,59,0.0,0
2004,8,5,218,76,56,0.0,0
2004,8,6,219,79,54,0.0,0
