year,month,day,day_of_year,tmax,tmin,precip,rained
2002,1,1,1,60,50,0.0,0
2002,1,2,2,57,52,16.0,1
2002,1,3,3,58,44,0.0,0
2002,1,4,4,59,39,0.0,0
2002,1,5,5,59,46,1.3,1
2002,1,6,6,61,51,0.0,0
2002,1,7,7,56,48,0.0,0
2002,1,8,8,61,48,0.0,0
2002,1,9,9,58,45,0.0,0
2002,1,10,10,62,42,0.0,0
2002,1,11,11,66,37,0.0,0
2002,1,12,12,61,43,0.0,0
2002,1,13,13,57,41,0.0,0
2002,1,14,14,50,40,0.0,0
2002,1,15,15,52,36,0.0,0
2002,1,16,16,52,35,0.0,0
2002,1,17,17,50,41,0.0,0
2002,1,18,18,55,39,0.0,0
2002,1,19,19,51,38,0.0,0
2002,1,20,20,56,38,0.0,0
2002,1,21,21,51,42,1.3,1
2002,1,22,22,49,34,0.2,1
2002,1,23,23,53,38,0.0,0
2002,1,24,24,55,34,0.0,0
2002,1,25,25,54,41,0.0,0
2002,1,26,26,51,43,10.9,1
2002,1,27,27,49,37,0.0,0
2002,1,28,28,46,35,9.0,1
2002,1,29,29,47,33,0.3,1
2002,1,30,30,50,39,0.0,0
2002,1,31,31,53,40,0.0,0
2002,2,1,32,55,41,0.0,0
2002,2,2,33,57,40,0.0,0
2002,2,3,34,59,40,0.0,0
2002,2,4,35,62,34,0.0,0
2002,2,5,36,60,43,0.0,0
2002,2,6,37,56,43,0.0,0
2002,2,7,38,57,46,8.3,1
2002,2,8,39,57,36,0.0,0
2002,2,9,40,61,36,0.0,0
2002,2,10,41,68,37,0.0,0
2002,2,11,42,67,42,0.0,0
2002,2,12,43,66,44,0.0,0
2002,2,13,44,57,49,0.1,1
2002,2,14,45,61,47,0.0,0
2002,2,15,46,55,42,0.0,0
2002,2,16,47,56,41,10.3,1
2002,2,17,48,54,43,7.9,1
2002,2,18,49,56,41,0.0,0
2002,2,19,50,54,48,4.4,1
2002,2,20,51,62,50,0.0,0
2002,2,21,52,70,48,0.0,0
2002,2,22,53,72,47,0.0,0
2002,2,23,54,56,45,0.0,0
2002,2,24,55,63,43,0.0,0
2002,2,25,56,69,42,0.0,0
2002,2,26,57,72,41,0.0,0
2002,2,27,58,71,47,0.0,0
2002,2,28,59,71,50,0.0,0
2002,3,1,60,62,37,0.0,0
2002,3,2,61,66,41,0.0,0
2002,3,3,62,68,51,0.0,0
2002,3,4,63,68,47,0.0,0
2002,3,5,64,61,46,0.0,0
2002,3,6,65,61,52,18.6,1
2002,3,7,66,56,42,16.4,1
2002,3,8,67,55,36,0.0,0
2002,3,9,68,55,41,0.0,0
2002,3,10,69,60,46,3.4,1
2002,3,11,70,64,45,0.0,0
2002,3,12,71,61,46,0.0,0
2002,3,13,72,52,40,1.3,1
2002,3,14,73,56,37,0.0,0
2002,3,15,74,53,42,4.7,1
2002,3,16,75,54,38,0.2,1
2002,3,17,76,48,41,9.0,1
2002,3,18,77,58,35,0.0,0
2002,3,19,78,66,45,0.0,0
2002,3,20,79,68,43,0.0,0
2002,3,21,80,66,47,0.0,0
2002,3,22,81,57,44,13.0,1
2002,3,23,82,59,48,19.9,1
2002,3,24,83,57,44,0.4,1
2002,3,25,84,58,43,0.0,0
2002,3,26,85,68,46,0.0,0
2002,3,27,86,72,53,0.0,0
2002,3,28,87,70,52,0.0,0
2002,3,29,88,72,51,0.0,0
2002,3,30,89,75,50,0.0,0
2002,3,31,90,78,57,0.0,0
2002,4,1,91,75,55,0.0,0
2002,4,2,92,66,49,0.0,0
2002,4,3,93,62,47,0.0,0
2002,4,4,94,60,48,0.0,0
2002,4,5,95,59,45,0.4,1
2002,4,6,96,64,48,0.0,0
2002,4,7,97,65,47,0.0,0
2002,4,8,98,65,49,0.0,0
