year,month,day,day_of_year,tmax,tmin,precip,rained
1986,1,1,1,58,49,0.0,0
1986,1,2,2,58,46,0.0,0
1986,1,3,3,58,46,1.0,1
1986,1,4,4,60,51,21.0,1
1986,1,5,5,60,52,8.1,1
1986,1,6,6,62,46,0.0,0
1986,1,7,7,64,40,0.0,0
1986,1,8,8,64,48,0.0,0
1986,1,9,9,66,49,0.0,0
1986,1,10,10,62,46,0.0,0
1986,1,11,11,70,38,0.0,0
1986,1,12,12,72,46,0.0,0
1986,1,13,13,63,46,0.0,0
1986,1,14,14,55,45,7.3,1
1986,1,15,15,57,44,7.1,1
1986,1,16,16,58,51,5.6,1
1986,1,17,17,63,53,4.9,1
1986,1,18,18,68,50,0.0,0
1986,1,19,19,59,50,0.1,1
1986,1,20,20,58,45,0.0,0
1986,1,21,21,58,47,0.0,0
1986,1,22,22,58,45,0.2,1
1986,1,23,23,58,45,4.7,1
1986,1,24,24,60,44,0.0,0
1986,1,25,25,66,38,0.0,0
1986,1,26,26,71,42,0.0,0
1986,1,27,27,72,49,0.0,0
1986,1,28,28,66,51,0.0,0
1986,1,29,29,55,52,35.3,1
1986,1,30,30,61,50,13.3,1
1986,1,31,31,58,50,29.0,1
1986,2,1,32,61,47,0.9,1
1986,2,2,33,58,52,19.9,1
1986,2,3,34,54,44,8.6,1
1986,2,4,35,58,40,0.0,0
1986,2,5,36,56,42,0.0,0
1986,2,6,37,53,38,0.0,0
1986,2,7,38,55,44,0.0,0
1986,2,8,39,53,42,0.0,0
1986,2,9,40,55,38,0.0,0
1986,2,10,41,54,42,0.0,0
1986,2,11,42,53,42,2.4,1
1986,2,12,43,56,47,34.1,1
1986,2,13,44,63,49,16.6,1
1986,2,14,45,60,55,62.7,1
1986,2,15,46,57,53,47.4,1
1986,2,16,47,57,53,31.4,1
1986,2,17,48,59,55,61.3,1
1986,2,18,49,61,56,23.3,1
1986,2,19,50,58,50,27.9,1
1986,2,20,51,59,48,2.4,1
1986,2,21,52,63,48,0.0,0
1986,2,22,53,66,46,0.0,0
1986,2,23,54,71,50,0.0,0
1986,2,24,55,76,52,0.0,0
1986,2,25,56,76,50,0.0,0
1986,2,26,57,80,50,0.0,0
1986,2,27,58,76,58,0.0,0
1986,2,28,59,76,57,0.0,0
1986,3,1,60,69,54,0.0,0
1986,3,2,61,66,51,0.0,0
1986,3,3,62,68,51,0.0,0
1986,3,4,63,77,56,0.0,0
1986,3,5,64,75,56,0.0,0
1986,3,6,65,70,53,0.0,0
1986,3,7,66,61,55,17.0,1
1986,3,8,67,60,51,38.7,1
1986,3,9,68,59,45,20.3,1
1986,3,10,69,57,50,43.8,1
