year,month,day,day_of_year,tmax,tmin,precip,rained
2001,1,1,1,66,39,0.0,0
2001,1,2,2,70,36,0.0,0
2001,1,3,3,71,42,0.0,0
2001,1,4,4,71,39,0.0,0
2001,1,5,5,69,42,0.0,0
2001,1,6,6,64,48,0.0,0
2001,1,7,7,60,44,0.0,0
2001,1,8,8,53,42,16.6,1
2001,1,9,9,51,40,0.1,1
2001,1,10,10,53,44,36.0,1
2001,1,11,11,50,44,28.3,1
2001,1,12,12,55,43,0.0,0
2001,1,13,13,55,44,0.0,0
2001,1,14,14,54,43,0.0,0
2001,1,15,15,53,37,0.0,0
2001,1,16,16,51,33,0.0,0
2001,1,17,17,53,35,0.0,0
2001,1,18,18,54,39,0.0,0
2001,1,19,19,58,40,0.0,0
2001,1,20,20,59,37,0.0,0
2001,1,21,21,61,44,0.0,0
2001,1,22,22,62,44,0.0,0
2001,1,23,23,57,44,16.1,1
2001,1,24,24,52,44,5.2,1
2001,1,25,25,53,40,19.7,1
2001,1,26,26,52,38,4.1,1
2001,1,27,27,55,35,0.0,0
2001,1,28,28,56,40,0.0,0
2001,1,29,29,54,42,1.0,1
2001,1,30,30,54,36,0.0,0
2001,1,31,31,57,34,0.0,0
2001,2,1,32,61,38,0.0,0
2001,2,2,33,62,43,0.0,0
2001,2,3,34,69,43,0.0,0
2001,2,4,35,72,44,0.0,0
2001,2,5,36,68,49,0.0,0
2001,2,6,37,50,41,0.0,0
2001,2,7,38,53,33,0.0,0
2001,2,8,39,55,34,0.1,1
2001,2,9,40,50,43,26.5,1
2001,2,10,41,50,42,25.3,1
2001,2,11,42,49,40,19.5,1
2001,2,12,43,50,38,10.3,1
2001,2,13,44,55,35,0.4,1
2001,2,14,45,54,44,0.0,0
2001,2,15,46,56,41,0.0,0
2001,2,16,47,58,41,0.0,0
2001,2,17,48,60,44,8.4,1
2001,2,18,49,57,49,5.2,1
2001,2,19,50,56,49,26.2,1
2001,2,20,51,56,45,9.5,1
2001,2,21,52,55,46,10.7,1
2001,2,22,53,53,44,13.1,1
2001,2,23,54,54,43,1.5,1
2001,2,24,55,53,41,14.7,1
2001,2,25,56,58,42,4.4,1
2001,2,26,57,61,46,0.0,0
2001,2,27,58,64,44,0.0,0
2001,2,28,59,58,39,0.0,0
2001,3,1,60,59,44,0.0,0
2001,3,2,61,54,45,4.8,1
2001,3,3,62,56,39,1.2,1
2001,3,4,63,57,47,31.6,1
2001,3,5,64,60,48,17.6,1
2001,3,6,65,62,48,2.4,1
2001,3,7,66,64,47,0.0,0
2001,3,8,67,56,44,0.0,0
2001,3,9,68,54,43,0.4,1
2001,3,10,69,61,40,0.0,0
2001,3,11,70,63,47,0.0,0
2001,3,12,71,66,42,0.0,0
2001,3,13,72,64,49,0.0,0
2001,3,14,73,67,48,0.0,0
2001,3,15,74,56,45,0.0,0
2001,3,16,75,61,44,0.0,0
2001,3,17,76,66,46,0.0,0
2001,3,18,77,74,48,0.0,0
2001,3,19,78,78,59,0.0,0
2001,3,20,79,76,59,0.0,0
2001,3,21,80,69,51,0.0,0
2001,3,22,81,62,48,0.0,0
2001,3,23,82,64,47,0.0,0
2001,3,24,83,64,47,0.6,1
2001,3,25,84,62,49,1.4,1
2001,3,26,85,65,44,0.0,0
2001,3,27,86,69,47,0.0,0
2001,3,28,87,67,48,0.0,0
2001,3,29,88,68,48,0.0,0
2001,3,30,89,77,55,0.0,0
2001,3,31,90,77,52,0.0,0
2001,4,1,91,58,44,0.0,0
2001,4,2,92,55,41,0.0,0
2001,4,3,93,56,37,0.0,0
2001,4,4,94,58,43,0.0,0
2001,4,5,95,62,45,0.0,0
2001,4,6,96,50,43,12.0,1
2001,4,7,97,54,44,6.8,1
2001,4,8,98,54,39,5.2,1
