year,month,day,day_of_year,tmax,tmin,precip,rained
1990,1,1,1,52,44,8.7,1
1990,1,2,2,54,38,0.0,0
1990,1,3,3,54,38,0.0,0
1990,1,4,4,56,40,0.0,0
1990,1,5,5,58,44,0.0,0
1990,1,6,6,56,40,0.0,0
1990,1,7,7,54,46,0.0,0
1990,1,8,8,63,49,0.0,0
1990,1,9,9,68,46,0.0,0
1990,1,10,10,73,46,0.0,0
1990,1,11,11,66,49,0.0,0
1990,1,12,12,58,48,14.4,1
1990,1,13,13,54,48,48.2,1
1990,1,14,14,56,46,12.1,1
1990,1,15,15,55,45,0.0,0
1990,1,16,16,48,42,10.3,1
1990,1,17,17,53,37,0.0,0
1990,1,18,18,55,40,0.0,0
1990,1,19,19,54,40,0.0,0
1990,1,20,20,59,39,0.0,0
1990,1,21,21,59,42,0.0,0
1990,1,22,22,58,40,0.0,0
1990,1,23,23,62,39,0.0,0
1990,1,24,24,61,38,0.0,0
1990,1,25,25,66,41,0.0,0
1990,1,26,26,53,39,0.0,0
1990,1,27,27,55,33,0.0,0
1990,1,28,28,61,37,0.0,0
1990,1,29,29,55,41,0.3,1
1990,1,30,30,51,43,12.3,1
1990,1,31,31,51,38,3.3,1
1990,2,1,32,53,39,4.8,1
1990,2,2,33,58,40,0.0,0
1990,2,3,34,54,42,13.5,1
1990,2,4,35,52,35,0.8,1
1990,2,5,36,55,39,0.0,0
1990,2,6,37,50,40,3.1,1
1990,2,7,38,52,34,0.0,0
1990,2,8,39,54,38,0.0,0
1990,2,9,40,58,44,0.0,0
1990,2,10,41,63,38,0.0,0
1990,2,11,42,68,42,0.0,0
1990,2,12,43,59,43,0.0,0
1990,2,13,44,47,36,0.0,0
1990,2,14,45,47,31,0.0,0
1990,2,15,46,50,38,1.4,1
1990,2,16,47,49,41,34.6,1
1990,2,17,48,47,35,15.8,1
1990,2,18,49,50,36,1.4,1
1990,2,19,50,54,35,0.0,0
1990,2,20,51,57,36,0.0,0
1990,2,21,52,64,40,0.0,0
1990,2,22,53,69,38,0.0,0
1990,2,23,54,71,53,0.0,0
1990,2,24,55,71,49,0.0,0
1990,2,25,56,68,50,0.0,0
1990,2,26,57,60,46,0.0,0
1990,2,27,58,61,44,0.0,0
1990,2,28,59,60,44,0.0,0
1990,3,1,60,57,46,0.0,0
1990,3,2,61,58,50,13.7,1
1990,3,3,62,62,49,0.1,1
1990,3,4,63,56,44,7.0,1
1990,3,5,64,58,40,0.0,0
1990,3,6,65,64,45,0.0,0
1990,3,7,66,60,47,0.0,0
1990,3,8,67,53,43,0.4,1
1990,3,9,68,59,41,0.0,0
1990,3,10,69,50,43,8.2,1
1990,3,11,70,52,38,0.5,1
1990,3,12,71,54,39,0.9,1
1990,3,13,72,57,42,0.0,0
1990,3,14,73,58,44,0.2,1
1990,3,15,74,67,48,0.0,0
1990,3,16,75,70,48,0.0,0
1990,3,17,76,68,49,0.0,0
1990,3,18,77,68,50,0.0,0
1990,3,19,78,67,50,0.0,0
1990,3,20,79,73,49,0.0,0
1990,3,21,80,74,52,0.0,0
1990,3,22,81,65,50,0.0,0
1990,3,23,82,68,48,0.0,0
1990,3,24,83,65,49,0.0,0
1990,3,25,84,59,46,0.0,0
1990,3,26,85,66,44,0.0,0
1990,3,27,86,68,49,0.0,0
1990,3,28,87,64,45,0.0,0
1990,3,29,88,67,49,0.0,0
1990,3,30,89,68,45,0.0,0
1990,3,31,90,66,48,0.0,0
1990,4,1,91,67,46,0.0,0
1990,4,2,92,72,47,0.0,0
1990,4,3,93,79,56,0.0,0
1990,4,4,94,73,52,0.0,0
1990,4,5,95,64,47,0.0,0
1990,4,6,96,65,49,0.0,0
1990,4,7,97,59,48,0.0,0
1990,4,8,98,65,50,0.0,0
1990,4,9,99,75,48,0.0,0
1990,4,10,100,77,55,0.0,0
1990,4,11,101,73,50,0.0,0
1990,4,12,102,82,54,0.0,0
1990,4,13,103,86,61,0.0,0
1990,4,14,104,74,54,0.0,0
1990,4,15,105,66,50,0.0,0
1990,4,16,106,64,53,1.7,1
1990,4,17,107,66,53,0.5,1
1990,4,18,108,64,51,0.0,0
1990,4,19,109,65,48,1.6,1
1990,4,20,110,66,53,0.1,1
1990,4,21,111,66,51,0.0,0
1990,4,22,112,62,49,0.3,1
1990,4,23,113,60,48,7.6,1
1990,4,24,114,66,44,0.0,0
1990,4,25,115,75,47,0.0,0
1990,4,26,116,78,50,0.0,0
1990,4,27,117,81,58,0.0,0
1990,4,28,118,70,51,0.0,0
1990,4,29,119,64,45,0.0,0
1990,4,30,120,77,46,0.0,0
1990,5,1,121,83,54,0.0,0
1990,5,2,122,86,60,0.0,0
1990,5,3,123,88,63,0.0,0
1990,5,4,124,89,63,0.0,0
1990,5,5,125,90,65,0.0,0
1990,5,6,126,79,56,0.0,0
1990,5,7,127,81,49,0.0,0
1990,5,8,128,78,55,0.0,0
1990,5,9,129,64,48,0.0,0
1990,5,10,130,65,48,0.0,0
1990,5,11,131,65,47,0.0,0
1990,5,12,132,64,48,0.0,0
1990,5,13,133,72,48,0.0,0
1990,5,14,134,63,48,0.0,0
1990,5,15,135,68,47,0.0,0
1990,5,16,136,72,48,0.0,0
1990,5,17,137,62,48,0.0,0
1990,5,18,138,61,48,0.2,1
1990,5,19,139,63,47,0.0,0
1990,5,20,140,64,53,4.3,1
1990,5,21,141,70,55,0.2,1
1990,5,22,142,72,56,0.0,0
1990,5,23,143,64,50,6.3,1
1990,5,24,144,67,46,0.0,0
1990,5,25,145,69,48,0.0,0
1990,5,26,146,68,52,0.4,1
1990,5,27,147,61,57,35.9,1
1990,5,28,148,64,53,5.4,1
1990,5,29,149,66,50,0.0,0
1990,5,30,150,65,54,7.5,1
1990,5,31,151,64,51,0.9,1
1990,6,1,152,71,49,0.0,0
1990,6,2,153,77,52,0.0,0
1990,6,3,154,76,50,0.0,0
1990,6,4,155,74,52,0.0,0
1990,6,5,156,78,51,0.0,0
1990,6,6,157,74,55,0.0,0
1990,6,7,158,81,54,0.0,0
1990,6,8,159,93,62,0.0,0
1990,6,9,160,83,60,0.0,0
1990,6,10,161,72,53,0.0,0
1990,6,11,162,76,50,0.0,0
1990,6,12,163,76,50,0.0,0
1990,6,13,164,64,49,0.0,0
1990,6,14,165,68,51,0.0,0
1990,6,15,166,68,53,0.0,0
1990,6,16,167,72,52,0.0,0
1990,6,17,168,75,53,0.0,0
1990,6,18,169,74,52,0.0,0
1990,6,19,170,92,60,0.0,0
1990,6,20,171,100,71,0.0,0
1990,6,21,172,85,60,0.0,0
1990,6,22,173,74,55,0.0,0
1990,6,23,174,77,56,0.0,0
1990,6,24,175,75,55,0.0,0
1990,6,25,176,82,54,0.0,0
1990,6,26,177,83,54,0.0,0
1990,6,27,178,78,53,0.0,0
1990,6,28,179,81,54,0.0,0
1990,6,29,180,78,56,0.0,0
1990,6,30,181,86,55,0.0,0
1990,7,1,182,84,58,0.0,0
1990,7,2,183,77,57,0.0,0
1990,7,3,184,79,54,0.0,0
1990,7,4,185,77,53,0.0,0
1990,7,5,186,80,57,0.0,0
1990,7,6,187,77,57,0.0,0
1990,7,7,188,78,55,0.0,0
1990,7,8,189,76,56,0.0,0
1990,7,9,190,84,57,0.0,0
1990,7,10,191,96,67,0.0,0
1990,7,11,192,96,71,0.0,0
1990,7,12,193,100,74,0.0,0
1990,7,13,194,95,72,0.0,0
1990,7,14,195,87,65,0.0,0
1990,7,15,196,82,61,0.0,0
1990,7,16,197,82,60,0.0,0
1990,7,17,198,87,60,0.0,0
1990,7,18,199,85,62,0.5,1
1990,7,19,200,86,64,0.0,0
1990,7,20,201,91,63,0.0,0
1990,7,21,202,94,67,0.0,0
1990,7,22,203,84,62,0.0,0
1990,7,23,204,79,58,0.0,0
1990,7,24,205,74,56,0.0,0
1990,7,25,206,74,55,0.0,0
1990,7,26,207,80,55,0.0,0
1990,7,27,208,84,58,0.0,0
1990,7,28,209,85,59,0.0,0
1990,7,29,210,86,59,0.0,0
1990,7,30,211,86,60,0.0,0
1990,7,31,212,81,59,0.0,0
1990,8,1,213,80,58,0.0,0
1990,8,2,214,80,58,0.0,0
1990,8,3,215,82,58,0.0,0
1990,8,4,216,86,59,0.0,0
1990,8,5,217,93,61,0.0,0
1990,8,6,218,101,71,0.0,0
1990,8,7,219,95,69,0.0,0
1990,8,8,220,96,71,0.0,0
1990,8,9,221,95,74,0.0,0
1990,8,10,222,93,72,0.0,0
1990,8,11,223,95,69,0.0,0
1990,8,12,224,86,64,0.0,0
1990,8,13,225,81,59,0.0,0
1990,8,14,226,74,57,0.0,0
1990,8,15,227,72,56,0.0,0
1990,8,16,228,76,57,0.0,0
1990,8,17,229,75,60,0.0,0
1990,8,18,230,71,58,0.0,0
1990,8,19,231,75,59,0.0,0
1990,8,20,232,77,58,0.0,0
1990,8,21,233,80,59,0.0,0
1990,8,22,234,87,62,0.0,0
1990,8,23,235,83,60,0.0,0
1990,8,24,236,68,56,0.0,0
1990,8,25,237,70,56,1.0,1
1990,8,26,238,74,57,0.0,0
1990,8,27,239,80,57,0.0,0
1990,8,28,240,86,59,0.0,0
1990,8,29,241,84,60,0.0,0
1990,8,30,242,78,59,0.0,0
1990,8,31,243,80,57,0.0,0
1990,9,1,244,77,56,0.0,0
1990,9,2,245,81,56,0.0,0
1990,9,3,246,79,56,0.0,0
1990,9,4,247,80,58,0.0,0
1990,9,5,248,84,59,0.0,0
1990,9,6,249,82,58,0.0,0
1990,9,7,250,86,58,0.0,0
1990,9,8,251,83,56,0.0,0
1990,9,9,252,92,61,0.0,0
1990,9,10,253,85,62,0.0,0
1990,9,11,254,80,57,0.0,0
1990,9,12,255,84,60,0.0,0
1990,9,13,256,77,55,0.0,0
1990,9,14,257,76,53,0.0,0
1990,9,15,258,75,54,0.0,0
1990,9,16,259,81,56,0.0,0
1990,9,17,260,72,58,0.0,0
1990,9,18,261,72,57,0.0,0
1990,9,19,262,81,56,0.0,0
1990,9,20,263,93,64,0.0,0
1990,9,21,264,78,60,0.0,0
1990,9,22,265,82,62,1.3,1
1990,9,23,266,75,61,0.5,1
1990,9,24,267,75,58,0.0,0
1990,9,25,268,71,57,0.0,0
1990,9,26,269,75,56,0.0,0
1990,9,27,270,77,58,0.0,0
1990,9,28,271,80,59,0.0,0
1990,9,29,272,90,60,0.0,0
1990,9,30,273,89,63,0.0,0
1990,10,1,274,84,61,0.0,0
1990,10,2,275,78,56,0.0,0
1990,10,3,276,88,61,0.0,0
1990,10,4,277,86,62,0.0,0
1990,10,5,278,72,57,0.0,0
1990,10,6,279,75,52,0.0,0
1990,10,7,280,79,56,0.0,0
1990,10,8,281,82,56,0.0,0
1990,10,9,282,88,62,0.0,0
1990,10,10,283,85,64,0.0,0
1990,10,11,284,87,62,0.0,0
1990,10,12,285,84,62,0.0,0
1990,10,13,286,75,54,0.0,0
1990,10,14,287,77,55,0.0,0
1990,10,15,288,72,52,0.0,0
1990,10,16,289,76,53,0.0,0
1990,10,17,290,81,59,0.0,0
1990,10,18,291,69,56,2.3,1
1990,10,19,292,68,51,0.1,1
1990,10,20,293,74,52,0.0,0
1990,10,21,294,79,58,0.0,0
1990,10,22,295,79,56,0.0,0
1990,10,23,296,78,53,0.0,0
1990,10,24,297,86,59,0.0,0
1990,10,25,298,79,60,0.0,0
