year,month,day,day_of_year,tmax,tmin,precip,rained
2025,1,1,1,55,40,,
2025,1,2,2,58,44,,
2025,1,3,3,57,45,,
2025,1,4,4,57,41,,
2025,1,5,5,59,43,,
2025,1,6,6,57,43,,
2025,1,7,7,64,47,,
2025,1,8,8,61,41,,
2025,1,9,9,66,40,,
2025,1,10,10,66,43,,
2025,1,11,11,63,43,,
2025,1,12,12,62,41,,
2025,1,13,13,58,37,,
2025,1,14,14,57,35,,
2025,1,15,15,60,40,,
2025,1,16,16,63,39,,
2025,1,17,17,57,38,,
2025,1,18,18,56,40,,
2025,1,19,19,56,39,,
2025,1,20,20,62,36,,
2025,1,21,21,60,37,,
2025,1,22,22,65,33,,
2025,1,23,23,62,39,,
2025,1,24,24,65,40,,
2025,1,25,25,55,43,,
2025,1,26,26,59,39,,
2025,1,27,27,59,33,,
2025,1,28,28,59,36,,
2025,1,29,29,57,40,,
2025,1,30,30,55,38,,
2025,1,31,31,54,44,,
2025,2,1,32,59,54,,
2025,2,2,33,62,57,,
2025,2,3,34,60,55,,
2025,2,4,35,61,48,,
2025,2,5,36,56,38,,
2025,2,6,37,60,39,,
2025,2,7,38,58,46,,
2025,2,8,39,57,39,,
2025,2,9,40,56,34,,
2025,2,10,41,56,30,,
2025,2,11,42,55,34,,
2025,2,12,43,56,42,,
2025,2,13,44,59,52,,
2025,2,14,45,57,46,,
2025,2,15,46,58,40,,
2025,2,16,47,62,44,,
2025,2,17,48,59,43,,
2025,2,18,49,62,42,,
2025,2,19,50,63,47,,
2025,2,20,51,63,44,,
2025,2,21,52,65,41,,
2025,2,22,53,66,43,,
2025,2,23,54,63,49,,
2025,2,24,55,68,50,,
2025,2,25,56,65,49,,
2025,2,26,57,70,40,,
2025,2,27,58,77,47,,
2025,2,28,59,78,49,,
2025,3,1,60,62,46,,
2025,3,2,61,57,48,,
2025,3,3,62,60,46,,
2025,3,4,63,61,49,,
2025,3,5,64,56,48,,
2025,3,6,65,56,40,,
2025,3,7,66,61,39,,
2025,3,8,67,66,40,,
2025,3,9,68,68,41,,
2025,3,10,69,68,44,,
2025,3,11,70,68,46,,
2025,3,12,71,58,48,,
2025,3,13,72,53,44,,
2025,3,14,73,58,42,,
2025,3,15,74,62,43,,
2025,3,16,75,63,45,,
2025,3,17,76,56,50,,
2025,3,18,77,60,42,,
2025,3,19,78,60,39,,
2025,3,20,79,61,46,,
2025,3,21,80,62,44,,
2025,3,22,81,63,47,,
2025,3,23,82,69,46,,
2025,3,24,83,80,49,,
2025,3,25,84,85,55,,
2025,3,26,85,68,55,,
2025,3,27,86,67,55,,
2025,3,28,87,63,51,,
2025,3,29,88,62,44,,
2025,3,30,89,66,48,,
2025,3,31,90,62,51,,
2025,4,1,91,57,47,,
2025,4,2,92,60,43,,
2025,4,3,93,63,41,,
2025,4,4,94,69,44,,
2025,4,5,95,74,49,,
2025,4,6,96,76,49,,
2025,4,7,97,70,56,,
2025,4,8,98,70,50,,
2025,4,9,99,80,49,,
2025,4,10,100,76,53,,
2025,4,11,101,76,54,,
2025,4,12,102,70,49,,
2025,4,13,103,81,47,,
2025,4,14,104,84,55,,
2025,4,15,105,75,54,,
2025,4,16,106,74,52,,
2025,4,17,107,70,55,,
2025,4,18,108,73,48,,
2025,4,19,109,73,50,,
2025,4,20,110,75,49,,
2025,4,21,111,81,49,,
2025,4,22,112,79,53,,
2025,4,23,113,69,50,,
2025,4,24,114,67,51,,
2025,4,25,115,61,52,,
2025,4,26,116,64,46,,
2025,4,27,117,62,53,,
2025,4,28,118,71,46,,
2025,4,29,119,80,52,,
2025,4,30,120,81,54,,
2025,5,1,121,77,54,,
2025,5,2,122,71,51,,
2025,5,3,123,65,53,,
2025,5,4,124,74,48,,
2025,5,5,125,87,53,,
2025,5,6,126,83,56,,
2025,5,7,127,81,54,,
2025,5,8,128,83,53,,
2025,5,9,129,91,56,,
2025,5,10,130,87,58,,
2025,5,11,131,70,55,,
2025,5,12,132,67,54,,
2025,5,13,133,70,53,,
2025,5,14,134,77,50,,
2025,5,15,135,80,52,,
2025,5,16,136,78,54,,
2025,5,17,137,72,55,,
2025,5,18,138,77,51,,
2025,5,19,139,81,54,,
2025,5,20,140,79,53,,
2025,5,21,141,85,53,,
2025,5,22,142,76,54,,
2025,5,23,143,71,52,,
2025,5,24,144,74,51,,
2025,5,25,145,71,51,,
2025,5,26,146,72,56,,
2025,5,27,147,81,51,,
2025,5,28,148,72,54,,
2025,5,29,149,82,53,,
2025,5,30,150,93,56,,
2025,5,31,151,93,60,,
2025,6,1,152,83,62,,
2025,6,2,153,83,54,,
2025,6,3,154,82,57,,
2025,6,4,155,82,57,,
2025,6,5,156,84,57,,
2025,6,6,157,80,57,,
2025,6,7,158,78,55,,
2025,6,8,159,76,57,,
2025,6,9,160,77,55,,
2025,6,10,161,77,56,,
2025,6,11,162,75,52,,
2025,6,12,163,77,52,,
2025,6,13,164,80,52,,
2025,6,14,165,77,54,,
2025,6,15,166,82,54,,
2025,6,16,167,78,53,,
2025,6,17,168,81,55,,
2025,6,18,169,88,56,,
2025,6,19,170,75,57,,
2025,6,20,171,71,54,,
2025,6,21,172,76,52,,
2025,6,22,173,80,55,,
2025,6,23,174,86,57,,
2025,6,24,175,77,56,,
2025,6,25,176,79,54,,
2025,6,26,177,82,55,,
2025,6,27,178,89,58,,
2025,6,28,179,94,60,,
2025,6,29,180,90,61,,
2025,6,30,181,86,60,,
2025,7,1,182,86,56,,
2025,7,2,183,83,58,,
2025,7,3,184,79,58,,
2025,7,4,185,80,56,,
2025,7,5,186,79,54,,
2025,7,6,187,78,55,,
2025,7,7,188,86,55,,
2025,7,8,189,81,58,,
2025,7,9,190,78,56,,
2025,7,10,191,88,56,,
2025,7,11,192,91,62,,
2025,7,12,193,89,60,,
2025,7,13,194,83,54,,
2025,7,14,195,85,55,,
2025,7,15,196,90,57,,
2025,7,16,197,85,61,,
2025,7,17,198,81,57,,
2025,7,18,199,77,55,,
2025,7,19,200,78,53,,
2025,7,20,201,82,58,,
2025,7,21,202,76,59,,
2025,7,22,203,76,58,,
2025,7,23,204,80,58,,
2025,7,24,205,77,56,,
2025,7,25,206,76,56,,
2025,7,26,207,75,58,,
2025,7,27,208,77,57,,
2025,7,28,209,79,58,,
2025,7,29,210,82,60,,
2025,7,30,211,78,58,,
2025,7,31,212,82,57,,
2025,8,1,213,83,58,,
2025,8,2,214,80,57,,
2025,8,3,215,81,57,,
2025,8,4,216,81,58,,
2025,8,5,217,81,57,,
2025,8,6,218,89,60,,
2025,8,7,219,84,63,,
2025,8,8,220,95,60,,
2025,8,9,221,88,62,,
2025,8,10,222,86,58,,
2025,8,11,223,79,57,,
2025,8,12,224,81,58,,
2025,8,13,225,80,60,,
2025,8,14,226,82,62,,
2025,8,15,227,87,60,,
2025,8,16,228,77,63,,
2025,8,17,229,77,61,,
2025,8,18,230,81,58,,
2025,8,19,231,85,59,,
2025,8,20,232,92,60,,
2025,8,21,233,95,63,,
2025,8,22,234,83,58,,
2025,8,23,235,82,57,,
2025,8,24,236,79,56,,
2025,8,25,237,85,55,,
2025,8,26,238,84,61,,
2025,8,27,239,82,60,,
2025,8,28,240,83,57,,
2025,8,29,241,81,58,,
2025,8,30,242,94,58,,
2025,8,31,243,97,64,,
2025,9,1,244,91,60,,
2025,9,2,245,95,67,,
2025,9,3,246,84,60,,
2025,9,4,247,79,57,,
2025,9,5,248,76,60,,
2025,9,6,249,79,59,,
2025,9,7,250,82,60,,
2025,9,8,251,87,60,,
2025,9,9,252,80,66,,
2025,9,10,253,77,65,,
2025,9,11,254,79,63,,
2025,9,12,255,81,60,,
2025,9,13,256,78,58,,
2025,9,14,257,81,58,,
2025,9,15,258,95,58,,
2025,9,16,259,93,63,,
2025,9,17,260,90,58,,
2025,9,18,261,87,68,,
2025,9,19,262,84,63,,
2025,9,20,263,83,60,,
2025,9,21,264,84,60,,
2025,9,22,265,88,60,,
2025,9,23,266,96,63,,
2025,9,24,267,80,69,,
2025,9,25,268,85,64,,
2025,9,26,269,85,58,,
2025,9,27,270,81,60,,
2025,9,28,271,78,65,,
2025,9,29,272,77,66,,
2025,9,30,273,78,64,,
2025,10,1,274,81,65,,
2025,10,2,275,73,63,,
2025,10,3,276,70,59,,
2025,10,4,277,76,52,,
2025,10,5,278,78,55,,
2025,10,6,279,85,55,,
2025,10,7,280,85,57,,
2025,10,8,281,78,59,,
2025,10,9,282,76,57,,
2025,10,10,283,78,56,,
2025,10,11,284,71,54,,
2025,10,12,285,74,52,,
2025,10,13,286,68,55,,
2025,10,14,287,63,47,,
2025,10,15,288,65,53,,
2025,10,16,289,67,48,,
2025,10,17,290,73,48,,
2025,10,18,291,78,53,,
2025,10,19,292,73,54,,
2025,10,20,293,80,53,,
2025,10,21,294,77,55,,
2025,10,22,295,73,56,,
2025,10,23,296,69,54,,
2025,10,24,297,69,51,,
2025,10,25,298,67,53,,
2025,10,26,299,72,53,,
2025,10,27,300,71,54,,
2025,10,28,301,77,48,,
2025,10,29,302,82,52,,
2025,10,30,303,69,52,,
2025,10,31,304,72,48,,
2025,11,1,305,72,51,,
2025,11,2,306,74,50,,
2025,11,3,307,69,54,,
2025,11,4,308,78,51,,
2025,11,5,309,65,59,,
2025,11,6,310,68,53,,
2025,11,7,311,70,53,,
2025,11,8,312,73,49,,
2025,11,9,313,77,52,,
2025,11,10,314,76,55,,
2025,11,11,315,70,56,,
2025,11,12,316,69,54,,
2025,11,13,317,66,60,,
2025,11,14,318,64,54,,
2025,11,15,319,62,53,,
2025,11,16,320,65,56,,
2025,11,17,321,58,52,,
2025,11,18,322,60,49,,
2025,11,19,323,59,45,,
2025,11,20,324,56,50,,
2025,11,21,325,63,45,,
2025,11,22,326,63,42,,
