year,month,day,day_of_year,tmax,tmin,precip,rained
1960,1,1,1,48,37,0.0,0
1960,1,2,2,47,38,0.0,0
1960,1,3,3,48,33,2.7,1
1960,1,4,4,51,31,0.0,0
1960,1,5,5,56,40,0.0,0
1960,1,6,6,55,42,0.0,0
1960,1,7,7,54,44,0.9,1
1960,1,8,8,52,43,6.3,1
1960,1,9,9,54,46,38.3,1
1960,1,10,10,54,45,9.3,1
1960,1,11,11,50,41,22.9,1
1960,1,12,12,50,36,0.0,0
1960,1,13,13,51,37,0.1,1
1960,1,14,14,47,42,19.5,1
1960,1,15,15,49,37,0.0,0
1960,1,16,16,52,37,0.0,0
1960,1,17,17,52,44,0.0,0
1960,1,18,18,52,36,2.9,1
1960,1,19,19,56,40,0.0,0
1960,1,20,20,58,40,0.0,0
1960,1,21,21,54,50,33.2,1
1960,1,22,22,58,46,2.6,1
1960,1,23,23,62,47,0.4,1
1960,1,24,24,60,49,1.4,1
1960,1,25,25,57,51,12.8,1
1960,1,26,26,55,46,2.5,1
1960,1,27,27,58,44,0.9,1
1960,1,28,28,65,46,0.0,0
1960,1,29,29,64,48,0.4,1
1960,1,30,30,63,47,0.0,0
1960,1,31,31,56,46,0.0,0
1960,2,1,32,58,48,27.6,1
1960,2,2,33,59,44,0.5,1
1960,2,3,34,54,45,5.6,1
1960,2,4,35,62,44,0.0,0
1960,2,5,36,56,51,29.9,1
1960,2,6,37,65,53,3.4,1
1960,2,7,38,59,52,11.1,1
1960,2,8,39,57,50,33.1,1
1960,2,9,40,54,45,17.4,1
1960,2,10,41,54,42,12.9,1
1960,2,11,42,62,44,0.0,0
1960,2,12,43,62,40,0.0,0
1960,2,13,44,59,43,1.0,1
1960,2,14,45,62,42,0.0,0
1960,2,15,46,65,48,0.0,0
1960,2,16,47,63,42,0.0,0
1960,2,17,48,63,39,0.0,0
1960,2,18,49,52,43,7.2,1
1960,2,19,50,59,37,0.0,0
1960,2,20,51,61,39,0.0,0
1960,2,21,52,62,47,0.0,0
1960,2,22,53,58,39,0.0,0
1960,2,23,54,56,36,0.0,0
1960,2,24,55,59,40,0.0,0
1960,2,25,56,55,42,0.0,0
1960,2,26,57,52,41,0.0,0
1960,2,27,58,53,45,0.0,0
1960,2,28,59,58,45,3.0,1
1960,2,29,60,60,46,0.9,1
1960,3,1,61,52,42,0.0,0
1960,3,2,62,57,44,0.0,0
1960,3,3,63,59,46,0.0,0
1960,3,4,64,63,46,0.0,0
1960,3,5,65,59,48,1.8,1
1960,3,6,66,63,52,0.4,1
1960,3,7,67,58,53,10.8,1
1960,3,8,68,62,45,0.0,0
1960,3,9,69,59,43,0.1,1
1960,3,10,70,62,43,0.0,0
1960,3,11,71,55,45,0.1,1
1960,3,12,72,59,50,6.4,1
1960,3,13,73,61,47,0.9,1
1960,3,14,74,64,41,0.0,0
1960,3,15,75,63,46,0.0,0
1960,3,16,76,67,43,0.0,0
1960,3,17,77,73,44,0.0,0
1960,3,18,78,77,54,0.0,0
1960,3,19,79,81,60,0.0,0
1960,3,20,80,80,55,0.0,0
1960,3,21,81,72,54,0.0,0
1960,3,22,82,68,49,0.0,0
1960,3,23,83,62,48,0.0,0
1960,3,24,84,65,49,0.0,0
1960,3,25,85,63,48,0.0,0
1960,3,26,86,62,45,1.4,1
1960,3,27,87,58,51,12.2,1
1960,3,28,88,59,45,3.1,1
1960,3,29,89,61,47,0.0,0
1960,3,30,90,58,46,7.2,1
1960,3,31,91,63,45,0.0,0
1960,4,1,92,69,51,0.0,0
1960,4,2,93,79,51,0.0,0
1960,4,3,94,81,61,0.0,0
1960,4,4,95,83,62,0.0,0
1960,4,5,96,79,61,0.0,0
1960,4,6,97,76,53,0.0,0
1960,4,7,98,67,52,0.1,1
1960,4,8,99,67,48,0.0,0
1960,4,9,100,63,50,0.0,0
1960,4,10,101,64,49,0.0,0
1960,4,11,102,59,46,0.3,1
1960,4,12,103,64,42,0.0,0
1960,4,13,104,67,47,0.0,0
1960,4,14,105,64,48,0.0,0
1960,4,15,106,64,44,0.0,0
1960,4,16,107,72,43,0.0,0
1960,4,17,108,71,50,0.0,0
1960,4,18,109,68,48,0.0,0
1960,4,19,110,69,50,0.0,0
1960,4,20,111,73,47,0.0,0
1960,4,21,112,59,46,0.0,0
1960,4,22,113,57,41,5.7,1
1960,4,23,114,52,41,15.1,1
1960,4,24,115,58,41,1.1,1
1960,4,25,116,60,46,0.4,1
1960,4,26,117,61,46,22.5,1
1960,4,27,118,54,44,9.0,1
1960,4,28,119,59,45,0.0,0
1960,4,29,120,66,46,0.0,0
1960,4,30,121,68,50,0.0,0
1960,5,1,122,69,54,0.1,1
