year,month,day,day_of_year,tmax,tmin,precip,rained
1989,1,1,1,52,34,0.0,0
1989,1,2,2,54,34,0.0,0
1989,1,3,3,60,34,0.0,0
1989,1,4,4,61,42,0.0,0
1989,1,5,5,47,36,16.2,1
1989,1,6,6,47,33,2.1,1
1989,1,7,7,46,36,0.0,0
1989,1,8,8,48,39,0.0,0
1989,1,9,9,53,43,0.0,0
1989,1,10,10,48,40,1.5,1
1989,1,11,11,52,34,0.0,0
1989,1,12,12,52,32,0.0,0
1989,1,13,13,48,39,0.1,1
1989,1,14,14,48,33,0.0,0
1989,1,15,15,53,37,0.0,0
1989,1,16,16,55,40,0.0,0
1989,1,17,17,59,34,0.0,0
1989,1,18,18,65,35,0.0,0
1989,1,19,19,68,36,0.0,0
1989,1,20,20,69,41,0.0,0
1989,1,21,21,68,45,0.0,0
1989,1,22,22,57,46,2.6,1
1989,1,23,23,52,43,8.2,1
1989,1,24,24,53,38,0.0,0
1989,1,25,25,54,34,0.0,0
1989,1,26,26,57,35,0.0,0
1989,1,27,27,55,39,0.0,0
1989,1,28,28,53,41,0.0,0
1989,1,29,29,63,36,0.0,0
1989,1,30,30,66,43,0.0,0
1989,1,31,31,60,44,0.0,0
1989,2,1,32,46,40,1.2,1
1989,2,2,33,46,39,3.4,1
1989,2,3,34,46,38,10.7,1
1989,2,4,35,44,34,1.4,1
1989,2,5,36,42,26,0.0,0
1989,2,6,37,44,26,0.0,0
1989,2,7,38,48,30,0.0,0
1989,2,8,39,46,30,5.0,1
1989,2,9,40,53,40,2.6,1
1989,2,10,41,55,38,0.0,0
1989,2,11,42,53,38,0.0,0
1989,2,12,43,54,41,0.0,0
1989,2,13,44,54,40,0.0,0
1989,2,14,45,55,41,0.0,0
1989,2,15,46,55,40,0.0,0
1989,2,16,47,59,43,0.0,0
1989,2,17,48,60,45,0.0,0
1989,2,18,49,52,44,0.9,1
1989,2,19,50,57,48,0.0,0
1989,2,20,51,63,46,0.3,1
1989,2,21,52,70,42,0.0,0
1989,2,22,53,65,53,0.0,0
1989,2,23,54,62,45,0.0,0
1989,2,24,55,60,44,0.0,0
1989,2,25,56,70,48,0.0,0
1989,2,26,57,69,52,0.0,0
1989,2,27,58,70,42,0.0,0
1989,2,28,59,52,38,0.0,0
1989,3,1,60,55,42,3.4,1
1989,3,2,61,51,43,15.2,1
1989,3,3,62,53,34,0.0,0
1989,3,4,63,48,39,1.2,1
1989,3,5,64,61,48,2.2,1
1989,3,6,65,65,51,8.5,1
1989,3,7,66,68,54,3.3,1
1989,3,8,67,63,53,7.5,1
1989,3,9,68,64,53,5.5,1
1989,3,10,69,66,55,12.3,1
1989,3,11,70,68,53,6.0,1
1989,3,12,71,66,51,0.0,0
1989,3,13,72,57,43,0.7,1
1989,3,14,73,61,39,0.0,0
1989,3,15,74,63,44,0.0,0
1989,3,16,75,55,44,10.4,1
1989,3,17,76,60,45,0.0,0
1989,3,18,77,59,49,1.3,1
1989,3,19,78,65,51,0.1,1
1989,3,20,79,70,48,0.0,0
1989,3,21,80,68,52,0.0,0
1989,3,22,81,66,46,0.0,0
1989,3,23,82,59,44,3.3,1
1989,3,24,83,59,52,8.0,1
1989,3,25,84,56,46,20.0,1
1989,3,26,85,58,41,0.0,0
1989,3,27,86,62,49,0.0,0
1989,3,28,87,59,52,2.9,1
1989,3,29,88,64,44,0.0,0
1989,3,30,89,67,48,0.3,1
1989,3,31,90,67,48,0.0,0
1989,4,1,91,59,42,0.0,0
1989,4,2,92,62,50,0.1,1
1989,4,3,93,66,47,0.0,0
1989,4,4,94,77,48,0.0,0
1989,4,5,95,87,52,0.0,0
1989,4,6,96,90,57,0.0,0
1989,4,7,97,91,63,0.0,0
1989,4,8,98,90,62,0.0,0
1989,4,9,99,90,64,0.0,0
1989,4,10,100,73,51,0.0,0
1989,4,11,101,78,50,0.0,0
1989,4,12,102,74,54,0.0,0
1989,4,13,103,71,53,0.0,0
1989,4,14,104,71,52,0.0,0
1989,4,15,105,72,52,0.0,0
1989,4,16,106,74,52,0.0,0
1989,4,17,107,69,50,0.0,0
1989,4,18,108,76,49,0.0,0
1989,4,19,109,75,56,0.0,0
1989,4,20,110,71,55,0.0,0
1989,4,21,111,63,52,2.9,1
1989,4,22,112,63,48,0.3,1
1989,4,23,113,59,47,10.4,1
1989,4,24,114,57,45,7.1,1
1989,4,25,115,58,47,13.4,1
1989,4,26,116,62,49,0.3,1
1989,4,27,117,68,48,0.0,0
1989,4,28,118,74,55,0.0,0
1989,4,29,119,71,54,1.5,1
1989,4,30,120,66,52,1.1,1
1989,5,1,121,72,50,0.0,0
1989,5,2,122,74,55,0.0,0
1989,5,3,123,81,55,0.0,0
1989,5,4,124,84,60,0.0,0
1989,5,5,125,83,57,0.0,0
1989,5,6,126,82,63,0.0,0
1989,5,7,127,79,58,0.0,0
1989,5,8,128,74,56,0.0,0
1989,5,9,129,59,51,1.0,1
1989,5,10,130,57,49,2.0,1
1989,5,11,131,65,46,0.0,0
