year,month,day,day_of_year,tmax,tmin,precip,rained
1969,1,1,1,66,46,0.0,0
1969,1,2,2,65,39,0.0,0
1969,1,3,3,65,39,0.0,0
1969,1,4,4,65,41,0.0,0
1969,1,5,5,65,40,0.0,0
1969,1,6,6,65,44,0.0,0
1969,1,7,7,56,43,0.0,0
1969,1,8,8,50,38,0.0,0
1969,1,9,9,51,38,0.0,0
1969,1,10,10,53,38,0.0,0
1969,1,11,11,52,43,1.3,1
1969,1,12,12,54,45,2.5,1
1969,1,13,13,55,46,62.2,1
1969,1,14,14,55,41,0.0,0
1969,1,15,15,52,41,0.0,0
1969,1,16,16,50,40,0.0,0
1969,1,17,17,55,39,0.0,0
1969,1,18,18,54,43,40.5,1
1969,1,19,19,59,50,36.3,1
1969,1,20,20,58,49,9.8,1
1969,1,21,21,56,45,41.8,1
1969,1,22,22,51,44,0.4,1
1969,1,23,23,50,36,3.1,1
1969,1,24,24,54,44,2.1,1
1969,1,25,25,59,51,10.6,1
1969,1,26,26,56,44,25.1,1
1969,1,27,27,49,41,4.5,1
1969,1,28,28,43,33,8.6,1
1969,1,29,29,48,34,0.0,0
1969,1,30,30,49,39,10.5,1
1969,1,31,31,48,37,0.0,0
1969,2,1,32,51,40,2.1,1
1969,2,2,33,55,38,0.0,0
1969,2,3,34,61,33,0.0,0
1969,2,4,35,56,42,0.0,0
1969,2,5,36,51,40,26.7,1
1969,2,6,37,50,42,23.8,1
1969,2,7,38,52,38,0.0,0
1969,2,8,39,55,40,0.0,0
1969,2,9,40,58,44,0.7,1
1969,2,10,41,62,45,0.0,0
1969,2,11,42,54,48,18.3,1
1969,2,12,43,52,38,0.0,0
1969,2,13,44,55,40,0.0,0
1969,2,14,45,53,42,8.6,1
1969,2,15,46,54,45,39.6,1
1969,2,16,47,60,42,0.6,1
1969,2,17,48,58,42,5.7,1
1969,2,18,49,52,45,2.0,1
1969,2,19,50,52,46,5.1,1
1969,2,20,51,53,42,0.0,0
1969,2,21,52,51,40,10.4,1
1969,2,22,53,52,41,3.9,1
1969,2,23,54,50,42,14.5,1
1969,2,24,55,50,41,47.7,1
1969,2,25,56,52,40,27.4,1
1969,2,26,57,54,38,1.5,1
1969,2,27,58,55,42,10.3,1
1969,2,28,59,51,43,17.5,1
1969,3,1,60,57,42,1.3,1
1969,3,2,61,56,42,1.8,1
1969,3,3,62,53,41,1.2,1
1969,3,4,63,59,35,0.0,0
1969,3,5,64,60,44,0.0,0
1969,3,6,65,54,39,0.0,0
1969,3,7,66,54,37,0.0,0
1969,3,8,67,56,39,0.0,0
1969,3,9,68,54,41,4.0,1
1969,3,10,69,55,38,0.0,0
1969,3,11,70,54,43,0.0,0
1969,3,12,71,54,38,12.0,1
1969,3,13,72,57,40,0.0,0
1969,3,14,73,64,43,0.0,0
1969,3,15,74,65,44,0.0,0
1969,3,16,75,60,47,0.9,1
1969,3,17,76,59,44,1.0,1
1969,3,18,77,60,45,0.0,0
1969,3,19,78,63,42,0.0,0
1969,3,20,79,56,44,8.5,1
1969,3,21,80,57,42,0.4,1
1969,3,22,81,65,43,0.0,0
1969,3,23,82,70,42,0.0,0
1969,3,24,83,71,39,0.0,0
1969,3,25,84,76,45,0.0,0
1969,3,26,85,79,52,0.0,0
1969,3,27,86,79,60,0.0,0
1969,3,28,87,79,57,0.0,0
1969,3,29,88,68,48,0.0,0
1969,3,30,89,70,52,0.0,0
1969,3,31,90,64,50,0.0,0
1969,4,1,91,60,46,0.0,0
1969,4,2,92,54,45,10.6,1
1969,4,3,93,58,42,0.0,0
1969,4,4,94,60,44,0.0,0
1969,4,5,95,51,44,26.3,1
1969,4,6,96,58,42,3.1,1
1969,4,7,97,64,44,0.0,0
1969,4,8,98,63,49,0.0,0
1969,4,9,99,58,47,2.9,1
1969,4,10,100,70,46,0.0,0
1969,4,11,101,70,50,0.0,0
1969,4,12,102,59,46,0.2,1
1969,4,13,103,62,41,0.0,0
1969,4,14,104,56,40,0.3,1
1969,4,15,105,67,45,0.0,0
1969,4,16,106,73,50,0.0,0
1969,4,17,107,64,47,0.0,0
1969,4,18,108,62,46,0.5,1
1969,4,19,109,69,45,0.0,0
1969,4,20,110,73,48,0.0,0
1969,4,21,111,72,52,0.0,0
1969,4,22,112,60,46,0.0,0
1969,4,23,113,57,47,15.4,1
1969,4,24,114,60,45,4.9,1
